,Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time,Total Description,ReviewDescription_score,ReviewDescription_Sentiment,keywords
33,33,C. Dean,mcafee tech support scam,purchased mcafee protection plan received code entered instructed error code came prompted u call number provided tech support instructed told u would 500 repair working computer add mcafee plan refused immediately decreased price 200 70 refused scam purchased another antivirus program money amazon take product back disappointed,1.0 out of 5 stars,"Reviewed in the United States on February 14, 2020",purchased mcafee protection plan received code entered instructed error code came prompted u call number provided tech support instructed told u would 500 repair working computer add mcafee plan refused immediately decreased price 200 70 refused scam purchased another antivirus program money amazon take product back disappointedmcafee tech support scam,0.9982047080993652,NEGATIVE,"['program', 'number', 'amazon', 'disappointedmcafee', 'instructed', 'money', 'tech', 'support', 'price', 'mcafee']"
34,34,Kindle Customer,annoying deceptive,vpn yes included wont get year use feature limited get 500mb ad purchase subscription lot pop message one offer security norton add another ad bid get sign subscription message telling much good software annoying deducted star vpn scam subscription sale annoying nag screen touting mcafees wonderfulness good luck decision purchase product,2.0 out of 5 stars,"Reviewed in the United States on February 10, 2022",vpn yes included wont get year use feature limited get 500mb ad purchase subscription lot pop message one offer security norton add another ad bid get sign subscription message telling much good software annoying deducted star vpn scam subscription sale annoying nag screen touting mcafees wonderfulness good luck decision purchase productannoying deceptive,0.8996397256851196,NEGATIVE,"['deceptive', 'purchase', 'screen', 'touting', 'norton', 'sign', 'mcafees', 'decision', 'luck']"
35,35,M. Lombardi,auto renew recommended,ive using total protection many year problem one star deducted push auto renew tried several year back auto billed list price price x amazon called complained charged full knock quite bit dont use auto renew annually shop around best price save bundle,4.0 out of 5 stars,"Reviewed in the United States on August 5, 2020",ive using total protection many year problem one star deducted push auto renew tried several year back auto billed list price price x amazon called complained charged full knock quite bit dont use auto renew annually shop around best price save bundleauto renew recommended,0.9966918230056764,NEGATIVE,"['best', 'auto', 'push', 'price', 'year', 'list', 'bundleauto', 'protection', 'bit', 'knock']"
36,36,F. Conrad,disappointment,using norton since got bloated decided give mcafee try overall experience bad one smooth norton ui lacking biggest problem slows m office file opening dramatically way turn like scan file already passed periodical autoscan hard drive earth easy way add directory exception instead mcafee asks add file file even doesnt work indeedi switching product worth,1.0 out of 5 stars,"Reviewed in the United States on March 13, 2020",using norton since got bloated decided give mcafee try overall experience bad one smooth norton ui lacking biggest problem slows m office file opening dramatically way turn like scan file already passed periodical autoscan hard drive earth easy way add directory exception instead mcafee asks add file file even doesnt work indeedi switching product worthdisappointment,0.9994544386863708,NEGATIVE,"['scan', 'autoscan', 'hard', 'periodical', 'worthdisappointment', 'smooth', 'bloated', 'exception', 'directory', 'problem']"
37,37,copperzammer,installed effortlessly,sooo much cheaper buying software conventionally department store tech store advertises three device easily installed three even reminded many left install window 10 application performs flawlessly pc ive used mcafee year good reliability would recommend checking box allows autorenewal payment cant shop around better price like mistakenly past mcafee made right refunded money good customer service,5.0 out of 5 stars,"Reviewed in the United States on December 27, 2019",sooo much cheaper buying software conventionally department store tech store advertises three device easily installed three even reminded many left install window 10 application performs flawlessly pc ive used mcafee year good reliability would recommend checking box allows autorenewal payment cant shop around better price like mistakenly past mcafee made right refunded money good customer serviceinstalled effortlessly,0.8887109756469727,NEGATIVE,"['right', 'window', 'better', 'store', 'refunded', 'payment', 'money', 'tech', 'past', 'device']"
38,38,Coondog71,didnt work,ive used mcafee 10 year unknown reason software could complete full scan pc checked pc worked mcafee 3 day solution could see wouldnt buy work go,1.0 out of 5 stars,"Reviewed in the United States on August 21, 2018",ive used mcafee 10 year unknown reason software could complete full scan pc checked pc worked mcafee 3 day solution could see wouldnt buy work godidnt work,0.9978772401809692,NEGATIVE,"['software', 'scan', 'work', 'year', 'mcafee', 'reason', 'solution', 'godidnt', 'day']"
39,39,Keedee,activation doesnt work,purchased mcafee amazon trying download message appears sorry activation code isnt right try entering youre still trouble visit store bought mcafee product ask scan card againas mentioned purchased amazon online there store take rescan mcafee website refers consumer help via series article none match issue anyone mcafee reach,1.0 out of 5 stars,"Reviewed in the United States on July 4, 2021",purchased mcafee amazon trying download message appears sorry activation code isnt right try entering youre still trouble visit store bought mcafee product ask scan card againas mentioned purchased amazon online there store take rescan mcafee website refers consumer help via series article none match issue anyone mcafee reachactivation doesnt work,0.9992771744728088,NEGATIVE,"['right', 'scan', 'card', 'againas', 'issue', 'store', 'amazon', 'reachactivation', 'visit', 'trouble']"
40,40,Amazon Customer,scam,received notice purchase code sent email transferred another sore given code getting ready load code computer called told quit loading right away something wrong service man member mcafee said would help looking computer said would cost 189 clear could continue downloading rejected worked another computer successful downloading receive one good download 3 purchase find trying scanned amazon mcafee technician,1.0 out of 5 stars,"Reviewed in the United States on September 28, 2020",received notice purchase code sent email transferred another sore given code getting ready load code computer called told quit loading right away something wrong service man member mcafee said would help looking computer said would cost 189 clear could continue downloading rejected worked another computer successful downloading receive one good download 3 purchase find trying scanned amazon mcafee technicianscam,0.9987123012542723,NEGATIVE,"['man', 'purchase', 'amazon', 'technicianscam', 'member', 'email', 'successful', 'downloading', 'clear', 'good']"
41,41,Mike Rummell,painful use sometimes,ive using mcafee least 10 year every year repurchase product else expires almost every day software pop advertisement kind even turned functionality ie antivirus software actually virus started use vpn feature seems working reasonably well id switch something else anything better mediocre software past year work tech support dept quickly able solve problem course software worked better wouldnt problem required calling,3.0 out of 5 stars,"Reviewed in the United States on January 31, 2022",ive using mcafee least 10 year every year repurchase product else expires almost every day software pop advertisement kind even turned functionality ie antivirus software actually virus started use vpn feature seems working reasonably well id switch something else anything better mediocre software past year work tech support dept quickly able solve problem course software worked better wouldnt problem required callingpainful use sometimes,0.9984427094459534,NEGATIVE,"['functionality', 'better', 'virus', 'course', 'callingpainful', 'dept', 'tech', 'kind', 'past', 'problem']"
42,42,Rock,easy download install,1 year old hp laptop came mcafee livesafe preinstalled subscription ran decided stick w mcafee bit hesitant purchase mcafee total protection based review 25 price figured worth giving chance glad link download active within 15 minute purchase instruction quite easy follow im happy report zero problem downloading installing setting program far 3days working fine far tell negative impact computer performance change ill sure update review happy product,5.0 out of 5 stars,"Reviewed in the United States on October 23, 2018",1 year old hp laptop came mcafee livesafe preinstalled subscription ran decided stick w mcafee bit hesitant purchase mcafee total protection based review 25 price figured worth giving chance glad link download active within 15 minute purchase instruction quite easy follow im happy report zero problem downloading installing setting program far 3days working fine far tell negative impact computer performance change ill sure update review happy producteasy download install,0.9873945713043212,NEGATIVE,"['program', 'link', 'active', 'purchase', 'total', 'chance', 'livesafe', 'follow', 'instruction', 'install']"
43,43,Sandra,doesnt always extend expiration date existing current version,easy install run long log mcafee account perform entire activationinstallation process beware however currently mcafee product expiring total protection start renewal date expiration date current product even though livesafe installed simply uninstalled livesafe started one year renewal total protection based installation date causing lose three week extended coverage apparently mcafee start new subscription expiration date expiring subscription installing exact product even renewal product basically small step previous product,4.0 out of 5 stars,"Reviewed in the United States on June 19, 2019",easy install run long log mcafee account perform entire activationinstallation process beware however currently mcafee product expiring total protection start renewal date expiration date current product even though livesafe installed simply uninstalled livesafe started one year renewal total protection based installation date causing lose three week extended coverage apparently mcafee start new subscription expiration date expiring subscription installing exact product even renewal product basically small step previous productdoesnt always extend expiration date existing current version,0.9947591423988342,NEGATIVE,"['account', 'week', 'expiration', 'total', 'livesafe', 'installation', 'log', 'current', 'install', 'new']"
44,44,Mr. D,protect 1 device said 3,product description show image claim protect 3 device protects one copied info mcafee web site said mcafee total protection available three package individual cover one device multidevice package cover five device household package cover ten device therefore protection 3 device digital version protects 3 kind issue issue 1 one computer issue 2 virus thrats issue 3 web surf internet identity keep personal info safe register product need code im able find amozon purchased digital version see order number,1.0 out of 5 stars,"Reviewed in the United States on August 10, 2021",product description show image claim protect 3 device protects one copied info mcafee web site said mcafee total protection available three package individual cover one device multidevice package cover five device household package cover ten device therefore protection 3 device digital version protects 3 kind issue issue 1 one computer issue 2 virus thrats issue 3 web surf internet identity keep personal info safe register product need code im able find amozon purchased digital version see order numberprotect 1 device said 3,0.990342378616333,NEGATIVE,"['image', 'virus', 'site', 'available', 'issue', 'multidevice', 'surf', 'total', 'personal', 'order']"
45,45,Bo G.,horrible,installed everything couldnt go usual website even though vpn security software already thought would cheaper get entire package wrong nothing trouble getting amazon site would tell site available got amazon would try logout another amazon would come would logout one another amazon would come iphone would work right either apps got money back getting back isnt possible thank goodness didnt pay much,1.0 out of 5 stars,"Reviewed in the United States on January 13, 2022",installed everything couldnt go usual website even though vpn security software already thought would cheaper get entire package wrong nothing trouble getting amazon site would tell site available got amazon would try logout another amazon would come would logout one another amazon would come iphone would work right either apps got money back getting back isnt possible thank goodness didnt pay muchhorrible,0.9970937967300416,NEGATIVE,"['iphone', 'software', 'usual', 'vpn', 'package', 'wrong', 'apps', 'trouble', 'possible', 'site']"
46,46,Bo G.,product work latest macos version,first installation problematic serial number case sensitive error message didnt imply said serial number already use finally got help mcafee tech support got installation go realized required serial number case sensitive secondly installed program errored attempting run full system scan contacted mcafee support second time tech let know known issue latest version macos engineering team working known eta problem look least 2 month old searching forum correct running system scan one main feature antivirus software doesnt work upon install spent large part following day reverting older image timemachine fully remove garbage software totally frustrated asked amazon full refund thankfully honor,1.0 out of 5 stars,"Reviewed in the United States on February 20, 2022",first installation problematic serial number case sensitive error message didnt imply said serial number already use finally got help mcafee tech support got installation go realized required serial number case sensitive secondly installed program errored attempting run full system scan contacted mcafee support second time tech let know known issue latest version macos engineering team working known eta problem look least 2 month old searching forum correct running system scan one main feature antivirus software doesnt work upon install spent large part following day reverting older image timemachine fully remove garbage software totally frustrated asked amazon full refund thankfully honorproduct work latest macos version,0.9985222220420836,NEGATIVE,"['scan', 'second', 'work', 'case', 'program', 'eta', 'forum', 'image', 'number', 'issue']"
47,47,Animal lover,installed easily,mcafee seems good virus protection app many others often pain install especially virus protection another year last year version mcafee posted pop message going expire offer lot expensive renew one amazon andi usually prefer amazon anyway stand behind product delete old version thisnew version automatically took care bit piece lying around updated new version probably easiest install yet,5.0 out of 5 stars,"Reviewed in the United States on January 31, 2019",mcafee seems good virus protection app many others often pain install especially virus protection another year last year version mcafee posted pop message going expire offer lot expensive renew one amazon andi usually prefer amazon anyway stand behind product delete old version thisnew version automatically took care bit piece lying around updated new version probably easiest install yetinstalled easily,0.9578527212142944,NEGATIVE,"['care', 'delete', 'virus', 'andi', 'amazon', 'piece', 'install', 'bit', 'new', 'renew']"
48,48,Dan Johnson,sure product fine wiped registry needed,switched norton bit cheaper pay dearly sure product fine wiped registry needed microsoft office office 2010 beware took 6 hour three day microsoft tech support get office back dont mind wasting 20 cant get back 6 hour may issue,1.0 out of 5 stars,"Reviewed in the United States on August 1, 2018",switched norton bit cheaper pay dearly sure product fine wiped registry needed microsoft office office 2010 beware took 6 hour three day microsoft tech support get office back dont mind wasting 20 cant get back 6 hour may issuesure product fine wiped registry needed,0.9964865446090698,NEGATIVE,"['tech', 'hour', 'office', 'registry', 'microsoft', 'fine', 'bit', 'day', 'beware', 'product']"
49,49,PT Cruiser,carefully review license agreement,used mcafee year believe company may fall hidden sneaky practice make money customer last year mcafee charged credit card auto renewal fee 8900 unable get removed therefore year little vigilant product admittedly dont recall seeing license agreement last year purchased total security 5 downloads amazon 122021 paid went mcafee website install many attempt website trick customer signing auto renewal offer choicei believe able avoid auto renewal 1st download 2nd download way allow download customer agrees license agreement downloadingtoday made several attempt contact company contact phone number listed website time call dropped also email used download 1st one day practically minute later attempted 2nd download received message say recognize email addressdoes anyone know good costly internet virus security,4.0 out of 5 stars,"Reviewed in the United States on December 20, 2021",used mcafee year believe company may fall hidden sneaky practice make money customer last year mcafee charged credit card auto renewal fee 8900 unable get removed therefore year little vigilant product admittedly dont recall seeing license agreement last year purchased total security 5 downloads amazon 122021 paid went mcafee website install many attempt website trick customer signing auto renewal offer choicei believe able avoid auto renewal 1st download 2nd download way allow download customer agrees license agreement downloadingtoday made several attempt contact company contact phone number listed website time call dropped also email used download 1st one day practically minute later attempted 2nd download received message say recognize email addressdoes anyone know good costly internet virus securitycarefully review license agreement,0.9954166412353516,NEGATIVE,"['company', 'card', 'license', 'phone', 'sneaky', 'costly', 'virus', 'number', 'unable', 'amazon']"
50,50,MAD,every year get worse,year last problem dont seam want fix nothing work remove reload several time problem signing tech joke call wait 20 min get someone chewing gum halfwit wanted email address send suppected spam 2 week several phone call email well email address yet say find something better trash even disscuss refund keep getting run around go somewhere else,1.0 out of 5 stars,"Reviewed in the United States on March 19, 2022",year last problem dont seam want fix nothing work remove reload several time problem signing tech joke call wait 20 min get someone chewing gum halfwit wanted email address send suppected spam 2 week several phone call email well email address yet say find something better trash even disscuss refund keep getting run around go somewhere elseevery year get worse,0.9993810653686525,NEGATIVE,"['work', 'week', 'disscuss', 'phone', 'better', 'joke', 'tech', 'elseevery', 'refund', 'min']"
51,51,Larry Holman,crashed computer,installed computer froze upon startup pay 50 computer shop get repaired reset installation told may corrupt download nice never buy software amazon indirect party want software buy direct manufacturer like microsoft,1.0 out of 5 stars,"Reviewed in the United States on November 25, 2021",installed computer froze upon startup pay 50 computer shop get repaired reset installation told may corrupt download nice never buy software amazon indirect party want software buy direct manufacturer like microsoftcrashed computer,0.9991098046302797,NEGATIVE,"['indirect', 'software', 'manufacturer', 'nice', 'party', 'reset', 'computer', 'direct', 'startup', 'amazon']"
52,52,saddy hawkins,excellent protection,used product many year therefore complete confidence job since get online easy download install great value protection receive would recommend anyone using computer,5.0 out of 5 stars,"Reviewed in the United States on April 29, 2021",used product many year therefore complete confidence job since get online easy download install great value protection receive would recommend anyone using computerexcellent protection,0.931010365486145,NEGATIVE,"['confidence', 'year', 'value', 'protection', 'online', 'job', 'computerexcellent', 'easy', 'product', 'download']"
53,53,Ms. Bumblebee,disruptive suite protection,window 10 home 21h1 window feature experience pack 120221235300easy install popup window kept asking addon suite function relentlessly demanding suite pc protectionmcafee created problem m office 2007 mso 2007was completely stable installed mcafeevery disappointed uninstalled mcafee reluctant install win 10 pc 3 device protection plan,2.0 out of 5 stars,"Reviewed in the United States on September 21, 2021",window 10 home 21h1 window feature experience pack 120221235300easy install popup window kept asking addon suite function relentlessly demanding suite pc protectionmcafee created problem m office 2007 mso 2007was completely stable installed mcafeevery disappointed uninstalled mcafee reluctant install win 10 pc 3 device protection plandisruptive suite protection,0.9966358542442322,NEGATIVE,"['window', 'plandisruptive', 'pack', 'device', 'install', 'suite', 'problem', 'function', 'home']"
54,54,Jack Dula,give,2 year ago used norton year price kept going felt increasingly intrusive didnt work chromebook mcafee proven great solution pc android phone chromebook job without annoying constantly trying sell upgrade glad made changenow dec 2021 despite mcafee beginning become troublesome norton intrusive notification sell product bought another year cyber monday price accepted activation code update account much time useless site support number interested new sale give ill write foolish impulse buy search better solution,1.0 out of 5 stars,"Reviewed in the United States on March 18, 2020",2 year ago used norton year price kept going felt increasingly intrusive didnt work chromebook mcafee proven great solution pc android phone chromebook job without annoying constantly trying sell upgrade glad made changenow dec 2021 despite mcafee beginning become troublesome norton intrusive notification sell product bought another year cyber monday price accepted activation code update account much time useless site support number interested new sale give ill write foolish impulse buy search better solutiongive,0.9977535605430604,NEGATIVE,"['account', 'changenow', 'phone', 'troublesome', 'site', 'intrusive', 'number', 'foolish', 'interested', 'new']"
55,55,rsa,seems work terribly slow load,took almost one half hour download install software remove previous mcafee virus protection program took almost twenty minute time appeared frozen making progress left eventually ask reboot loaded new version punishment automatic renew 4x price sound conspiratorial know wonder,4.0 out of 5 stars,"Reviewed in the United States on July 4, 2021",took almost one half hour download install software remove previous mcafee virus protection program took almost twenty minute time appeared frozen making progress left eventually ask reboot loaded new version punishment automatic renew 4x price sound conspiratorial know wonderseems work terribly slow load,0.9993461966514589,NEGATIVE,"['program', 'know', 'virus', 'reboot', 'wonderseems', 'automatic', 'install', 'progress', 'new', 'renew']"
56,56,Dreamer,always great product,2 thing aware purchasing mcafee total protection 2021 change google search yahoo easily fixed going google chrome setting change back google searchthe second auto renewal also get fixed easy going setting day program end right installingotherwise mcafee one best product cyber security,5.0 out of 5 stars,"Reviewed in the United States on December 17, 2020",2 thing aware purchasing mcafee total protection 2021 change google search yahoo easily fixed going google chrome setting change back google searchthe second auto renewal also get fixed easy going setting day program end right installingotherwise mcafee one best product cyber securityalways great product,0.9803902506828308,POSITIVE,"['second', 'right', 'program', 'yahoo', 'total', 'thing', 'installingotherwise', 'end', 'change', 'chrome']"
57,57,Slowdog,far good,despite negative review decided give chance considering low price mcafee asking three time much renew subscription first time entered activation code didnt work reentered worked immediately installation quick easy set moment might helped using mcafee thought let buyer know work,5.0 out of 5 stars,"Reviewed in the United States on February 25, 2022",despite negative review decided give chance considering low price mcafee asking three time much renew subscription first time entered activation code didnt work reentered worked immediately installation quick easy set moment might helped using mcafee thought let buyer know workfar good,0.9818344712257384,NEGATIVE,"['work', 'chance', 'installation', 'buyer', 'low', 'moment', 'thought', 'negative', 'time', 'price']"
58,58,Muhy Cheechakly,lost 27,spend half day install download try 3 time always get stuck 83 installation couldnt finish thru 6 hour reluctant purchase bad review can not regret number given instruction bogus number add im disappointed amazon selling crab 27 fortune want give nothing,1.0 out of 5 stars,"Reviewed in the United States on April 25, 2019",spend half day install download try 3 time always get stuck 83 installation couldnt finish thru 6 hour reluctant purchase bad review can not regret number given instruction bogus number add im disappointed amazon selling crab 27 fortune want give nothinglost 27,0.9973185658454896,NEGATIVE,"['fortune', 'hour', 'installation', 'reluctant', 'bogus', 'half', 'nothinglost', 'download', 'install', 'instruction']"
59,59,Kindle Customer,cover 3 computer great price,bought prior version expired like three computer capacity cover desktop laptopsit came code clear instruction updating existing account v complete download softwarea search website selling product even logged inonce product download started pop message asked wanted update existing account v establishing new account update completed,5.0 out of 5 stars,"Reviewed in the United States on April 14, 2021",bought prior version expired like three computer capacity cover desktop laptopsit came code clear instruction updating existing account v complete download softwarea search website selling product even logged inonce product download started pop message asked wanted update existing account v establishing new account update completedcover 3 computer great price,0.9973211884498596,NEGATIVE,"['account', 'laptopsit', 'complete', 'instruction', 'completedcover', 'new', 'clear', 'price', 'update', 'softwarea']"
60,60,Krystyna Walter,terrible,worst virus protection ever tried use say amazon thatyou use 3 device think ok sound good thats gotit 2 device wanted use husband put computerfirst worked put computer big mistake popping saying restartto remove virus ok every time came back keep sayingthat cant anything husband starting slow ittake forever go anywhere like put ourcomputers take computer somewhere fixed said please refund money,1.0 out of 5 stars,"Reviewed in the United States on September 27, 2020",worst virus protection ever tried use say amazon thatyou use 3 device think ok sound good thats gotit 2 device wanted use husband put computerfirst worked put computer big mistake popping saying restartto remove virus ok every time came back keep sayingthat cant anything husband starting slow ittake forever go anywhere like put ourcomputers take computer somewhere fixed said please refund moneyterrible,0.9996216297149658,NEGATIVE,"['restartto', 'virus', 'big', 'moneyterrible', 'amazon', 'computerfirst', 'device', 'worst', 'mistake', 'time']"
61,61,Gary P. Crispens,bad tech support,problem vpn iphone called tech support first guy really good set possible solution problem supposed call back 3 day let know took care could permanent solution called got guy impatient even started breathing heavy asking hung never use,3.0 out of 5 stars,"Reviewed in the United States on December 25, 2021",problem vpn iphone called tech support first guy really good set possible solution problem supposed call back 3 day let know took care could permanent solution called got guy impatient even started breathing heavy asking hung never usebad tech support,0.9931174516677856,NEGATIVE,"['iphone', 'tech', 'asking', 'vpn', 'usebad', 'care', 'heavy', 'guy', 'good', 'possible']"
62,62,Connie,dont,terrible time product call amazon various time obtain activation code didnt work called macafee tried scam buy expensive productamazon said refund item ended loosing money purchaseinstead purchased norton working fine,1.0 out of 5 stars,"Reviewed in the United States on June 2, 2020",terrible time product call amazon various time obtain activation code didnt work called macafee tried scam buy expensive productamazon said refund item ended loosing money purchaseinstead purchased norton working finedont,0.9988030195236206,NEGATIVE,"['refund', 'expensive', 'terrible', 'productamazon', 'purchaseinstead', 'finedont', 'product', 'macafee', 'norton', 'activation']"
63,63,Troy Yaeger,tradeoff effectiveness cpu use,longtime norton user grew tired vast number cpu cycle software consumed trying work switched mcafee several year agoit le cpu intensive far infestation said expert industry say mcafee quite effective protection suite norton also user interface mcafee poor direct way control cooky cleared thus can not use feature criticize roundlybut got many cpu cycle backand pay le year whole im satisfiedand say someone worked quarter century remember first day ibm pcat 8086 chip 2 floppy drive whopping 512k memory,3.0 out of 5 stars,"Reviewed in the United States on July 1, 2020",longtime norton user grew tired vast number cpu cycle software consumed trying work switched mcafee several year agoit le cpu intensive far infestation said expert industry say mcafee quite effective protection suite norton also user interface mcafee poor direct way control cooky cleared thus can not use feature criticize roundlybut got many cpu cycle backand pay le year whole im satisfiedand say someone worked quarter century remember first day ibm pcat 8086 chip 2 floppy drive whopping 512k memorytradeoff effectiveness cpu use,0.9959404468536376,NEGATIVE,"['work', 'roundlybut', 'intensive', 'effectiveness', 'cpu', 'memorytradeoff', 'far', 'direct', 'drive', 'poor']"
64,64,Lorna,easy download,third year purchased mcafee antivirus software 25 rather renewing program directly mcafee 80 havent issue pc cell phone software installed time hard know whether program stopped major infection hack im happy product easy download install program mcafees website,5.0 out of 5 stars,"Reviewed in the United States on January 11, 2019",third year purchased mcafee antivirus software 25 rather renewing program directly mcafee 80 havent issue pc cell phone software installed time hard know whether program stopped major infection hack im happy product easy download install program mcafees websiteeasy download,0.9972774386405944,NEGATIVE,"['antivirus', 'software', 'cell', 'year', 'program', 'happy', 'phone', 'install', 'mcafee']"
65,65,Ron Fleischer,great buy,great product mcafee customer service helpful installation product price better buying mcafee directly,5.0 out of 5 stars,"Reviewed in the United States on November 22, 2018",great product mcafee customer service helpful installation product price better buying mcafee directlygreat buy,0.7445803880691528,POSITIVE,"['price', 'service', 'helpful', 'product', 'better', 'mcafee', 'directlygreat', 'customer', 'buy', 'buying']"
66,66,kevind,apple macbooks,tech support easy reach knowledge macbooks called tech malware virus macbook air called ran software didnt pick remove called tech support able get touch agent 5mins agent tried walking work asked screen share asked type computer said apple exact word ooh youll call apple thought microsoft computer talking apple getting help needed told dont need virus protection software ware download malewarebytes calling mcafee back requesting refund,3.0 out of 5 stars,"Reviewed in the United States on October 22, 2020",tech support easy reach knowledge macbooks called tech malware virus macbook air called ran software didnt pick remove called tech support able get touch agent 5mins agent tried walking work asked screen share asked type computer said apple exact word ooh youll call apple thought microsoft computer talking apple getting help needed told dont need virus protection software ware download malewarebytes calling mcafee back requesting refundapple macbooks,0.997020184993744,NEGATIVE,"['work', 'apple', 'virus', 'touch', 'screen', 'tech', 'refundapple', 'support', 'ran', 'macbooks']"
67,67,Richele Lewis-Reece,macafee anti virus software scam,link issued amazon work forced use mcafee customer service department part technical support give logmeinr access total stranger addition technician employed mcafee contract service technician unfriendly competent started download process begin download required fifteen minute completed downloadinstallation software ran scan required purchase additional feature monthly fee continue buy software,1.0 out of 5 stars,"Reviewed in the United States on August 23, 2019",link issued amazon work forced use mcafee customer service department part technical support give logmeinr access total stranger addition technician employed mcafee contract service technician unfriendly competent started download process begin download required fifteen minute completed downloadinstallation software ran scan required purchase additional feature monthly fee continue buy softwaremacafee anti virus software scam,0.9966962337493896,NEGATIVE,"['scan', 'work', 'contract', 'process', 'link', 'access', 'virus', 'purchase', 'amazon', 'total']"
68,68,ShaHarris,trusted software long history top security scanner,work suppose im keen amount resource consumes edition pretty basic pc performance boost registry cleaner etc around long time first major antivirus security come market think earned solid reputation would complaint brand wont negate value got good price prime day,4.0 out of 5 stars,"Reviewed in the United States on July 20, 2021",work suppose im keen amount resource consumes edition pretty basic pc performance boost registry cleaner etc around long time first major antivirus security come market think earned solid reputation would complaint brand wont negate value got good price prime daytrusted software long history top security scanner,0.9902250170707704,NEGATIVE,"['work', 'resource', 'basic', 'keen', 'history', 'value', 'think', 'prime', 'time', 'price']"
69,69,K. Morgenstern,mcafee trash,instruction tried different way download went mcafee website still without downloaded saying email correct code correct call customer support without giving number extremely frustrated never use mcafee againthanks amazon wonderful rep refunded moneyat time order also ordered fix stick im going wait see fix stick doesi hope review keep others frustration,1.0 out of 5 stars,"Reviewed in the United States on January 9, 2021",instruction tried different way download went mcafee website still without downloaded saying email correct code correct call customer support without giving number extremely frustrated never use mcafee againthanks amazon wonderful rep refunded moneyat time order also ordered fix stick im going wait see fix stick doesi hope review keep others frustrationmcafee trash,0.997808039188385,NEGATIVE,"['againthanks', 'number', 'refunded', 'amazon', 'order', 'correct', 'moneyat', 'trash', 'downloaded', 'instruction']"
70,70,Tess,keep computer virus,software really good using year much cheaper buying amazon going mcafee website never renew protection mcafee site sends notice computer protection expire always say auto renewal instead buy amazon first year go mcafee set product bought amazon year link sent inbox super easy save money keep protected computer youll better matter look hope help,5.0 out of 5 stars,"Reviewed in the United States on July 24, 2019",software really good using year much cheaper buying amazon going mcafee website never renew protection mcafee site sends notice computer protection expire always say auto renewal instead buy amazon first year go mcafee set product bought amazon year link sent inbox super easy save money keep protected computer youll better matter look hope helpkeep computer virus,0.9948843121528624,NEGATIVE,"['link', 'virus', 'site', 'set', 'amazon', 'helpkeep', 'money', 'hope', 'buying', 'good']"
71,71,Kathleen Newman,dont automatic renewal unless want pay double,product half price would pay automatic renewal pc shut buy product close expiration time make kind sense wouldnt think company would reward return customer lower price loyalty product charge go figure,5.0 out of 5 stars,"Reviewed in the United States on December 13, 2020",product half price would pay automatic renewal pc shut buy product close expiration time make kind sense wouldnt think company would reward return customer lower price loyalty product charge go figuredont automatic renewal unless want pay double,0.997402846813202,NEGATIVE,"['loyalty', 'price', 'kind', 'company', 'automatic', 'half', 'charge', 'lower', 'customer']"
72,72,BJ in Michigan,take much memory slows stop machine,two 4 gb memory lap top installing total protection found can not use computer since froze computer often forcing force shut restart restore file even computer worked took ever open site unfortunately can not return product since machine can not use soft ware waste money lost time past one month lot struggle found machine software problem depend window protection computer specialist know much problem depend others help finally reached nephew ask remotely check problem found problem removing mcaffee protection able use laptop better may buy new computer sometime next year find good sale price memory may soft ware useful since valid one year amount paid waste fund possibility return bought amazon march 14th installed day later removed product computer 28th march,2.0 out of 5 stars,"Reviewed in the United States on March 31, 2020",two 4 gb memory lap top installing total protection found can not use computer since froze computer often forcing force shut restart restore file even computer worked took ever open site unfortunately can not return product since machine can not use soft ware waste money lost time past one month lot struggle found machine software problem depend window protection computer specialist know much problem depend others help finally reached nephew ask remotely check problem found problem removing mcaffee protection able use laptop better may buy new computer sometime next year find good sale price memory may soft ware useful since valid one year amount paid waste fund possibility return bought amazon march 14th installed day later removed product computer 28th marchtake much memory slows stop machine,0.9949538111686708,NEGATIVE,"['window', 'memory', 'open', 'site', 'amazon', 'total', 'restore', 'money', 'struggle', '28th']"
73,73,Jacque Zweygardt,buy,awful awful awfulonce downloaded software nothing problem computer hour hour trying find problem hour hour phone mcafee worse began even use computer want pay one technician fix problem software created buy,1.0 out of 5 stars,"Reviewed in the United States on August 23, 2018",awful awful awfulonce downloaded software nothing problem computer hour hour trying find problem hour hour phone mcafee worse began even use computer want pay one technician fix problem software created buybuy,0.9991616010665894,NEGATIVE,"['software', 'hour', 'technician', 'fix', 'buybuy', 'awful', 'computer', 'phone', 'mcafee', 'problem']"
74,74,SUNDARESAN BALAKRISHNAN,dont waste money,zero star one purchased pop check good true made mistake added cart reading review beyond frustrated software amazon failed big time dont sell trash way download even uninstall mcafee app reinstall junk matter allow installation,1.0 out of 5 stars,"Reviewed in the United States on December 21, 2021",zero star one purchased pop check good true made mistake added cart reading review beyond frustrated software amazon failed big time dont sell trash way download even uninstall mcafee app reinstall junk matter allow installationdont waste money,0.9991310238838196,NEGATIVE,"['uninstall', 'reinstall', 'big', 'amazon', 'money', 'trash', 'way', 'mistake', 'time', 'junk']"
