,Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time,Total Description,ReviewDescription_score,ReviewDescription_Sentiment,keywords
148,148,Billie Moore,see see,ok purchased camera wed able use new addition family ordered prior baby arrival could test see work purpose baby monitor described doi tell right little week owning thing awesome able see going live house move camera swipe finger phone screen pretty darn cool also ability listen watching time live nice way keep tab kid run storelastly using twoway radio pretty nice feature able call daughter way home store ask turn oven get preheated dinneryes connects home wifi networkyes access nooie app outside home network using cellular data yes tell alexa google assistant something 2way radioif continues work awesome baby arrives im going getting post around house random spot,5.0 out of 5 stars,"Reviewed in the United States on November 25, 2019",ok purchased camera wed able use new addition family ordered prior baby arrival could test see work purpose baby monitor described doi tell right little week owning thing awesome able see going live house move camera swipe finger phone screen pretty darn cool also ability listen watching time live nice way keep tab kid run storelastly using twoway radio pretty nice feature able call daughter way home store ask turn oven get preheated dinneryes connects home wifi networkyes access nooie app outside home network using cellular data yes tell alexa google assistant something 2way radioif continues work awesome baby arrives im going getting post around house random spotsee see,0.7417519688606262,NEGATIVE,"['finger', 'daughter', 'work', 'week', 'cool', 'kid', 'phone', '2way', 'access', 'radio']"
149,149,Melissa Delgado,peace mind device given priceless,make home security seem easyi originally received unit review worked well bought 3 subscribed 5 month 7day cloud storage back work seamlessly device open app look back 7 day helpful second home ever breakin would footage also sensor device motion soundtracking work well someone breach security get home send warning detected motion sound would prompt look camera camera located disabled intruder would footage leading cloud service would notified via sound motion sensor unit also offer twoway mic listen talk rotate 360 degree depending place really cover huge range im telling peace mind device given priceless,5.0 out of 5 stars,"Reviewed in the United States on November 5, 2019",make home security seem easyi originally received unit review worked well bought 3 subscribed 5 month 7day cloud storage back work seamlessly device open app look back 7 day helpful second home ever breakin would footage also sensor device motion soundtracking work well someone breach security get home send warning detected motion sound would prompt look camera camera located disabled intruder would footage leading cloud service would notified via sound motion sensor unit also offer twoway mic listen talk rotate 360 degree depending place really cover huge range im telling peace mind device given pricelesspeace mind device given priceless,0.9902513027191162,NEGATIVE,"['second', 'work', 'range', 'open', 'helpful', 'unit', 'sensor', 'device', 'intruder', 'place']"
150,150,Alexander Aditya,hate thing,bought first monitor hand held screen broke inexpensive highly rated month ready write review u take 12 year get live video load phone thats enough hate faster get bed go check child wait three minute get video load shouldnt clear cache every single time want view video phone dont clear cache honestly take 4 minute live stream video load everyone wouldnt buy someone paid thousand dollar dont waste money buy better baby monitor,2.0 out of 5 stars,"Reviewed in the United States on April 20, 2021",bought first monitor hand held screen broke inexpensive highly rated month ready write review u take 12 year get live video load phone thats enough hate faster get bed go check child wait three minute get video load shouldnt clear cache every single time want view video phone dont clear cache honestly take 4 minute live stream video load everyone wouldnt buy someone paid thousand dollar dont waste money buy better baby monitorhate thing,0.998005211353302,NEGATIVE,"['cache', 'phone', 'better', 'screen', 'thing', 'money', 'hate', 'bed', 'baby', 'clear']"
151,151,Noel,buy dont guess really good affordable,bought son like sleep bed affordable clear camera set easy log phone ipad work wifi logged phone away home tell oldest waking get con little hard hear sometimes besides get message motion section also hear noise screen also dont keep plugged unless need get many alert noise motion however plan getting toddler room well best camera affordable dissatisfied job would recommend anyone need camera system cant afford expensive one app program one camera well pretty easy set buy,5.0 out of 5 stars,"Reviewed in the United States on November 28, 2020",bought son like sleep bed affordable clear camera set easy log phone ipad work wifi logged phone away home tell oldest waking get con little hard hear sometimes besides get message motion section also hear noise screen also dont keep plugged unless need get many alert noise motion however plan getting toddler room well best camera affordable dissatisfied job would recommend anyone need camera system cant afford expensive one app program one camera well pretty easy set buybuy dont guess really good affordable,0.9821437001228333,NEGATIVE,"['work', 'buybuy', 'program', 'hard', 'noise', 'phone', 'set', 'screen', 'hear', 'log']"
152,152,S. Do,great camera,really like camera night vision great picture quality great 3 thing disappoint me1 wish app worked background iphone dont start camera every time want look motorola hubble app work background phone listen thing app doesnt work way2 microphone isnt good cut lot trying use 2 way talk delayed3 setting amazon fire table user friendly able download nooie app dont app available fire tablet store use alexa isnt live 30 second behind time see kid getting bed already hall helpful trying keep toddler bedif none thing would bother great camera keep doesnt need wish offered little multitasking amazon fire tablet,3.0 out of 5 stars,"Reviewed in the United States on January 17, 2021",really like camera night vision great picture quality great 3 thing disappoint me1 wish app worked background iphone dont start camera every time want look motorola hubble app work background phone listen thing app doesnt work way2 microphone isnt good cut lot trying use 2 way talk delayed3 setting amazon fire table user friendly able download nooie app dont app available fire tablet store use alexa isnt live 30 second behind time see kid getting bed already hall helpful trying keep toddler bedif none thing would bother great camera keep doesnt need wish offered little multitasking amazon fire tabletgreat camera,0.988325834274292,NEGATIVE,"['second', 'work', 'table', 'cut', 'vision', 'kid', 'phone', 'helpful', 'tabletgreat', 'available']"
153,153,Jenn lyons,great little camera price,edit bought second one quality perfect cant beat price also want note customer support fantastic replied email le hour answered question looking wifi camera look happy 2 camerasoriginal reviewi got use part baby monitor tool spent hour testing cant beat value price setup took le 5 minute straight forward process camera resolution perfect awesome feature night vision tested pitch black room able see everything room two way audio loud clear motion detection worked great well wife able sign account see live feed well two people see live feed time great feature overall great price,5.0 out of 5 stars,"Reviewed in the United States on July 18, 2019",edit bought second one quality perfect cant beat price also want note customer support fantastic replied email le hour answered question looking wifi camera look happy 2 camerasoriginal reviewi got use part baby monitor tool spent hour testing cant beat value price setup took le 5 minute straight forward process camera resolution perfect awesome feature night vision tested pitch black room able see everything room two way audio loud clear motion detection worked great well wife able sign account see live feed well two people see live feed time great feature overall great pricegreat little camera price,0.7342008948326111,POSITIVE,"['account', 'vision', 'tool', 'feed', 'quality', 'wifi', 'wife', 'note', 'reviewi', 'value']"
154,154,Rachel,frustrating,first got product took 10 try get connect phone soon finally connect needed update firmware take 5 minute according notification 45 minute later finally updated constant issue connectivity app tell timed wont load video etc tried get cloud service even wouldnt load home internet issue everything else home work fine,1.0 out of 5 stars,"Reviewed in the United States on August 3, 2019",first got product took 10 try get connect phone soon finally connect needed update firmware take 5 minute according notification 45 minute later finally updated constant issue connectivity app tell timed wont load video etc tried get cloud service even wouldnt load home internet issue everything else home work finefrustrating,0.978169083595276,NEGATIVE,"['video', 'notification', 'firmware', 'cloud', 'work', 'update', 'phone', 'app', 'service', 'internet']"
155,155,Joel Rioux,great baby monitor replacement,bought camera replace baby monitor kid room great able share camera family babysitter push button need picture 100x better old monitor sound quality great talk kid needed scan zoom great one complaintit wasnt easy looked set upthe instruction simple couldnt get connect thing written simple troubleshooting issue tricky lot youtubing googling fix eventually got connected wifi happy,4.0 out of 5 stars,"Reviewed in the United States on June 22, 2021",bought camera replace baby monitor kid room great able share camera family babysitter push button need picture 100x better old monitor sound quality great talk kid needed scan zoom great one complaintit wasnt easy looked set upthe instruction simple couldnt get connect thing written simple troubleshooting issue tricky lot youtubing googling fix eventually got connected wifi happygreat baby monitor replacement,0.9962204098701476,NEGATIVE,"['scan', 'kid', 'better', 'tricky', 'issue', 'complaintit', 'happygreat', 'thing', 'quality', 'wifi']"
156,156,Dailyn W.,big thing come small package,absolutely adore camera lot awesome feature reasonable costpicture video quality pretty good day night time take picture ad video remotely using app store picture video sd card cloudit one way two way communication two way communication work really wellits voice motion detection pretty sensitive accurate app pretty cool configure camera using appyou share camera view others toomy favorite feature 360 degree view app rotate camera remotelyi see one downside camera shipped monitoring device use personal phone tablet view live feed drain battery watching live feed longer time wasnt deal breaker fine watching kid mobile even though drain battery way better picture quality better mobile phone rather tiny lcd monitor shipped traditional baby monitorsi paid double cost camera limited feature past definitely next generation technology way go,5.0 out of 5 stars,"Reviewed in the United States on July 21, 2019",absolutely adore camera lot awesome feature reasonable costpicture video quality pretty good day night time take picture ad video remotely using app store picture video sd card cloudit one way two way communication two way communication work really wellits voice motion detection pretty sensitive accurate app pretty cool configure camera using appyou share camera view others toomy favorite feature 360 degree view app rotate camera remotelyi see one downside camera shipped monitoring device use personal phone tablet view live feed drain battery watching live feed longer time wasnt deal breaker fine watching kid mobile even though drain battery way better picture quality better mobile phone rather tiny lcd monitor shipped traditional baby monitorsi paid double cost camera limited feature past definitely next generation technology way gobig thing come small package,0.9521479606628418,POSITIVE,"['deal', 'card', 'costpicture', 'cool', 'kid', 'cost', 'phone', 'voice', 'fine', 'better']"
157,157,Dailyn W.,cordless,im frustrated searched rechargeable nanny cam saw one great review quality ordered plugged connect instructed took 6 try get connect firmware needed updated kept failing showed update unsuccessful cam wont work without finally 45 minute restarting app finally updated camera started working unplugged take daughter room shut rechargeable wireless returning,1.0 out of 5 stars,"Reviewed in the United States on January 15, 2021",im frustrated searched rechargeable nanny cam saw one great review quality ordered plugged connect instructed took 6 try get connect firmware needed updated kept failing showed update unsuccessful cam wont work without finally 45 minute restarting app finally updated camera started working unplugged take daughter room shut rechargeable wireless returningcordless,0.997574508190155,NEGATIVE,"['rechargeable', 'nanny', 'quality', 'firmware', 'daughter', 'cam', 'wireless', 'update', 'returningcordless', 'room']"
158,158,Nola Dogwood,buyer beware poor customer service unit longer operational,updated reviewafter month continuous usemonitor longer rotates fully connect device tried troubleshooting option manufacturer website including reconfiguring modem changing wifi password ensuring wpa2 connecting via phone hotspot reached nooie customer service several time via email response husband run store buy replacement monitor vtech returned unit seems initially nooie monitor work well however firmware update occur becomes defective customer service respond 5 star review probably due free gift promised sellerexactly needed nursery pro con noticed setting camera todayprosvideo qualityable rotatenight visionable use app via phone echo showclear audio one way incoming nurseryrecordingphoto functionconsrotation limited bit delayed apptwo way audio function working intended can not heardelayed audio talking phone appthere function tested yet provide update,1.0 out of 5 stars,"Reviewed in the United States on October 19, 2020",updated reviewafter month continuous usemonitor longer rotates fully connect device tried troubleshooting option manufacturer website including reconfiguring modem changing wifi password ensuring wpa2 connecting via phone hotspot reached nooie customer service several time via email response husband run store buy replacement monitor vtech returned unit seems initially nooie monitor work well however firmware update occur becomes defective customer service respond 5 star review probably due free gift promised sellerexactly needed nursery pro con noticed setting camera todayprosvideo qualityable rotatenight visionable use app via phone echo showclear audio one way incoming nurseryrecordingphoto functionconsrotation limited bit delayed apptwo way audio function working intended can not heardelayed audio talking phone appthere function tested yet provide updatebuyer beware poor customer service unit longer operational,0.9984582662582396,NEGATIVE,"['manufacturer', 'work', 'appthere', 'password', 'phone', 'visionable', 'poor', 'unit', 'store', 'nooie']"
159,159,Robert Baker,updated review awesome company great product,update customer service company outstanding ive never expected much seller amazon directly left review ordered replacement hoping second one would work work first one wasnt defective apparently ordered camera right updating apps happened download pantilt option fixed work great love camera company reached apologized inconvenience even sent free outdoor camera definitely buying nooie product outcamera wont pan tilt ill returning ive messed setting possibly could app unplugged plugged back uninstalled app reinstalled asked question answer,5.0 out of 5 stars,"Reviewed in the United States on May 21, 2021",update customer service company outstanding ive never expected much seller amazon directly left review ordered replacement hoping second one would work work first one wasnt defective apparently ordered camera right updating apps happened download pantilt option fixed work great love camera company reached apologized inconvenience even sent free outdoor camera definitely buying nooie product outcamera wont pan tilt ill returning ive messed setting possibly could app unplugged plugged back uninstalled app reinstalled asked question answerupdated review awesome company great product,0.99710351228714,NEGATIVE,"['second', 'work', 'right', 'company', 'returning', 'nooie', 'amazon', 'review', 'inconvenience', 'defective']"
160,160,Me,worth money,quality good initial set difficult quality picture good night vision good latency moving camera angle expected held producta thing need improvement around sharing account intuitive add user home edit camera share device redesign layout home tab showed camera could identify change setting camera would go long wayin total great purchase price point,5.0 out of 5 stars,"Reviewed in the United States on June 5, 2021",quality good initial set difficult quality picture good night vision good latency moving camera angle expected held producta thing need improvement around sharing account intuitive add user home edit camera share device redesign layout home tab showed camera could identify change setting camera would go long wayin total great purchase price pointworth money,0.9582595825195312,NEGATIVE,"['account', 'pointworth', 'vision', 'latency', 'purchase', 'total', 'thing', 'quality', 'money', 'device']"
161,161,MacKenzie Lenz,best bang buck,purchased nooie cam 360 security camera examined ton different model variety brand camera met need definitely bang buck caught special amazon lightning deal got 3299 dynamic noise reduction color enhancement 1080p video quality excellent night vision nothing short stunning us gamma correction infrared image washed grainy plenty contrast night vision literally look crisp clear clean daylight bw camera ridiculously easy set using qr code brilliant idea make sure youre 24 ghz network setup pairing process setup process paired switch smartphone back 5 ghz youre using dualband router nooie remain connected 24 ghz band 1 reason people give camera negative review dont read setup instruction dont realize builtin speaker loud clear microphone sensitive enough hear faintest room activity phone router 20 ft away camera different floor house connection rock solid stable never lost connection camera send alert phone detects motion andor sound turn feature onoff even set schedule detect either way camera sending alert youre home within camera view motion tracking pan tilt whisper quiet attract attention recording home intrusion combined ability deactivate status light make unit stealthy app well executed includes necessary feature yet simplistic design camera design inconspicuous elegant people commented look somewhat like air freshener see resemblance entire base camera rubber ring running full circumference stay put wont mar furniture honestly cant find one thing complain camera believe ive tried youre looking inexpensive quality camera monitor baby pet house look buy nooie cam 360 wont regret itsetup tipsif first attempt pair camera app unsuccessful reset camera first trying there tiny pin hole body insert straightened paperclip hole press two secondsi keep reading review complaining camera wont work 5ghz network people obviously tech savvy otherwise would know reason difference 24 ghz 5ghz range bandwidth 5ghz provides faster data transfer rate shorter distance 24ghz offer greater range slower speed talking wifi camera range primary concern speed wireless signal must penetrate wall andor floor data transfer speed purpose irrelevant see visible different two frequency long video image smooth choppy added speed 5ghz network offer benefit contrary decrease range detriment reason every wifi camera ive seen amazon also work 24ghz networksome people stated camera connect dualband router true modern router dualband know force cellphone connect stay connected 24ghz band pairing process wifi password 5ghz network stored phone must select forget network doesnt actually forget network merely deletes wifi password 5ghz band force phone connect 24ghz band camera pairing complete reverse process youd like phone stay 5ghz bandusage tipswhen manually panning camera via app cant touch phone screen drag finger one motion take second app detect finger touch screen give second recognize finger slowly drag finger desired direction remember touch control command sent wireless network local touch command phone app thus added time needednooie cam appi noticed problem app disconnecting camera closed several minute minor bug contacted nooie support received reply within hour advised aware issue working fix three update app including two beta release within last two week tested different version reported back nooie support addressed everything timely matter due quick reply fix didnt let affect rating camera anyone isnt familiar beta version work here deal beta version still testing mode developer collect input actual user implement fix test final result released general public normal process software development theyll likely make tweak enhancement future version check google play app store regularlylatest version 177 released 92819,5.0 out of 5 stars,"Reviewed in the United States on September 20, 2019",purchased nooie cam 360 security camera examined ton different model variety brand camera met need definitely bang buck caught special amazon lightning deal got 3299 dynamic noise reduction color enhancement 1080p video quality excellent night vision nothing short stunning us gamma correction infrared image washed grainy plenty contrast night vision literally look crisp clear clean daylight bw camera ridiculously easy set using qr code brilliant idea make sure youre 24 ghz network setup pairing process setup process paired switch smartphone back 5 ghz youre using dualband router nooie remain connected 24 ghz band 1 reason people give camera negative review dont read setup instruction dont realize builtin speaker loud clear microphone sensitive enough hear faintest room activity phone router 20 ft away camera different floor house connection rock solid stable never lost connection camera send alert phone detects motion andor sound turn feature onoff even set schedule detect either way camera sending alert youre home within camera view motion tracking pan tilt whisper quiet attract attention recording home intrusion combined ability deactivate status light make unit stealthy app well executed includes necessary feature yet simplistic design camera design inconspicuous elegant people commented look somewhat like air freshener see resemblance entire base camera rubber ring running full circumference stay put wont mar furniture honestly cant find one thing complain camera believe ive tried youre looking inexpensive quality camera monitor baby pet house look buy nooie cam 360 wont regret itsetup tipsif first attempt pair camera app unsuccessful reset camera first trying there tiny pin hole body insert straightened paperclip hole press two secondsi keep reading review complaining camera wont work 5ghz network people obviously tech savvy otherwise would know reason difference 24 ghz 5ghz range bandwidth 5ghz provides faster data transfer rate shorter distance 24ghz offer greater range slower speed talking wifi camera range primary concern speed wireless signal must penetrate wall andor floor data transfer speed purpose irrelevant see visible different two frequency long video image smooth choppy added speed 5ghz network offer benefit contrary decrease range detriment reason every wifi camera ive seen amazon also work 24ghz networksome people stated camera connect dualband router true modern router dualband know force cellphone connect stay connected 24ghz band pairing process wifi password 5ghz network stored phone must select forget network doesnt actually forget network merely deletes wifi password 5ghz band force phone connect 24ghz band camera pairing complete reverse process youd like phone stay 5ghz bandusage tipswhen manually panning camera via app cant touch phone screen drag finger one motion take second app detect finger touch screen give second recognize finger slowly drag finger desired direction remember touch control command sent wireless network local touch command phone app thus added time needednooie cam appi noticed problem app disconnecting camera closed several minute minor bug contacted nooie support received reply within hour advised aware issue working fix three update app including two beta release within last two week tested different version reported back nooie support addressed everything timely matter due quick reply fix didnt let affect rating camera anyone isnt familiar beta version work here deal beta version still testing mode developer collect input actual user implement fix test final result released general public normal process software development theyll likely make tweak enhancement future version check google play app store regularlylatest version 177 released 92819best bang buck,0.7910942435264587,NEGATIVE,"['finger', 'greater', 'deal', 'range', 'bandwidth', 'work', 'resemblance', 'necessary', 'password', 'public']"
162,162,Evelyn,smart phone connectivity may vary,initial set fairly easy connected device android phone one plus 6t navigating app bit tricky kept feeling lost trying find certain feature theyre clear main issue family member could set account device would sync several attempt iphones success main account manger member invite must first set account manger add email confirmation needed member proceed continued problem awaiting tech support get back send device back,3.0 out of 5 stars,"Reviewed in the United States on August 31, 2021",initial set fairly easy connected device android phone one plus 6t navigating app bit tricky kept feeling lost trying find certain feature theyre clear main issue family member could set account device would sync several attempt iphones success main account manger member invite must first set account manger add email confirmation needed member proceed continued problem awaiting tech support get back send device backsmart phone connectivity may vary,0.99766206741333,NEGATIVE,"['account', 'phone', 'tricky', 'issue', 'backsmart', 'manger', 'member', 'tech', 'device', 'attempt']"
163,163,Mickey Finn,ok quality good price,editing review owning 6 month 2 camera one 4 month shuts randomly throughout day app constantly lag second app crash lot restarted good price get quality could better still see whats going leave 5 star say send free item dontoriginal review belowi bought use baby monitor amazing picture quality much better previous one already owned double price love move camera app instead manually definitely recommend camera,3.0 out of 5 stars,"Reviewed in the United States on June 22, 2020",editing review owning 6 month 2 camera one 4 month shuts randomly throughout day app constantly lag second app crash lot restarted good price get quality could better still see whats going leave 5 star say send free item dontoriginal review belowi bought use baby monitor amazing picture quality much better previous one already owned double price love move camera app instead manually definitely recommend cameraok quality good price,0.9051423668861388,NEGATIVE,"['second', 'item', 'quality', 'amazing', 'dontoriginal', 'baby', 'double', 'picture', 'month', 'price']"
164,164,Ray,far great especially price,update camera still great night vision good highly recommendso far good camera easy set pair phone failed first time picked wrong camera type thats set account nooie order use camera dont like wasnt invasive didnt ask many personal question picture clear responsive second delay love option turn status light bright might want people immediately drawn camera havent tried night vision yet comment ill update review motion sensing work great notification phone fast especially nice set day time real negative ive found far power cord little short simply swapped longer one already since standard micro usb usb cable one came camera circular end fit fancy like camera unfortunately mean cant repurpose phone whatever summary far camera great especially price ill sure update change,4.0 out of 5 stars,"Reviewed in the United States on July 28, 2019",update camera still great night vision good highly recommendso far good camera easy set pair phone failed first time picked wrong camera type thats set account nooie order use camera dont like wasnt invasive didnt ask many personal question picture clear responsive second delay love option turn status light bright might want people immediately drawn camera havent tried night vision yet comment ill update review motion sensing work great notification phone fast especially nice set day time real negative ive found far power cord little short simply swapped longer one already since standard micro usb usb cable one came camera circular end fit fancy like camera unfortunately mean cant repurpose phone whatever summary far camera great especially price ill sure update changefar great especially price,0.9169430136680604,NEGATIVE,"['account', 'second', 'work', 'changefar', 'invasive', 'vision', 'phone', 'far', 'nooie', 'order']"
165,165,D. Duarte,worked fantastically,bought 2 purpose one wife planning baby use baby born second reason father way world didnt long left live given time anywhere 16 month figured would get set house help keep eye father needed go work check frequently whenever chance fact could talk father nooie cam work reassure everything okay call help saw anything afoot month later passed away time using worked like dream made easier peace mind work highly love product recommend anyone thinking,5.0 out of 5 stars,"Reviewed in the United States on June 14, 2021",bought 2 purpose one wife planning baby use baby born second reason father way world didnt long left live given time anywhere 16 month figured would get set house help keep eye father needed go work check frequently whenever chance fact could talk father nooie cam work reassure everything okay call help saw anything afoot month later passed away time using worked like dream made easier peace mind work highly love product recommend anyone thinkingworked fantastically,0.989225208759308,POSITIVE,"['second', 'work', 'nooie', 'okay', 'chance', 'purpose', 'wife', 'easier', 'baby', 'way']"
166,166,Blayre,huge improvement last camera,used different brand camera last couple year kid room although previous camera ok several different issue app camera far really like camera great picture quality smooth move doesnt draw attention issue see small one 1st screw provided flimsy strip easily even using screwdriver find screw 2nd camera mounted wall limitation much view instance camera mounted wall opposite door kid room see room cant see wall door across room angle limitation camera big deal though since main purpose camera see inside room,5.0 out of 5 stars,"Reviewed in the United States on November 3, 2020",used different brand camera last couple year kid room although previous camera ok several different issue app camera far really like camera great picture quality smooth move doesnt draw attention issue see small one 1st screw provided flimsy strip easily even using screwdriver find screw 2nd camera mounted wall limitation much view instance camera mounted wall opposite door kid room see room cant see wall door across room angle limitation camera big deal though since main purpose camera see inside roomhuge improvement last camera,0.9720304012298584,NEGATIVE,"['flimsy', 'deal', 'kid', 'smooth', 'big', 'issue', 'purpose', 'quality', 'strip', 'roomhuge']"
167,167,Beth,good baby monitor,loving camera far got baby monitor youngest room work great cant think complaint turned motion notification would blow phone necessary u keep live shes nappingat night work like baby monitor used kasa one past didnt like live view time every 30 minute stop constantly push continue big deal nooie doesnt time stay live night long,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2022",loving camera far got baby monitor youngest room work great cant think complaint turned motion notification would blow phone necessary u keep live shes nappingat night work like baby monitor used kasa one past didnt like live view time every 30 minute stop constantly push continue big deal nooie doesnt time stay live night longgood baby monitor,0.9606987237930298,NEGATIVE,"['work', 'deal', 'necessary', 'longgood', 'phone', 'youngest', 'big', 'nooie', 'past', 'complaint']"
168,168,Hana,good wanted,looking something could use portable baby monitor perfectupdate unplug regularly maybe problem wanted something could take u easily vacation friend house shop even different room home everytime try use struggle connect get connected struggle stay connected move around big house lot land normal internet internet extension along another router machine shopbar told customer service connected internet able hop stay connected never worked trying work early eventually stopped responding never issue resolved toss,2.0 out of 5 stars,"Reviewed in the United States on January 4, 2021",looking something could use portable baby monitor perfectupdate unplug regularly maybe problem wanted something could take u easily vacation friend house shop even different room home everytime try use struggle connect get connected struggle stay connected move around big house lot land normal internet internet extension along another router machine shopbar told customer service connected internet able hop stay connected never worked trying work early eventually stopped responding never issue resolved tossgood wanted,0.9978106617927552,NEGATIVE,"['work', 'perfectupdate', 'big', 'issue', 'normal', 'router', 'everytime', 'struggle', 'portable', 'land']"
169,169,Alexander Santiago,major fail,update stopped working month tried resetting updating couldnt get running customer service responded eitherjust set last night far good price pretty happy picture quality setup motion detection sound detection doesnt seem working well pet even high pretty happy purchase otherwise set pretty easy well havent tried night vision yet,1.0 out of 5 stars,"Reviewed in the United States on November 5, 2019",update stopped working month tried resetting updating couldnt get running customer service responded eitherjust set last night far good price pretty happy picture quality setup motion detection sound detection doesnt seem working well pet even high pretty happy purchase otherwise set pretty easy well havent tried night vision yetmajor fail,0.9964802861213684,NEGATIVE,"['vision', 'purchase', 'set', 'quality', 'high', 'picture', 'month', 'price', 'updating', 'eitherjust']"
170,170,A. Robbins,work great echo show constant viewing,got blink camera offered promos echo show would stay active 5 minute viewing work home covid need able watch child work space house living roomkitchen area plan buy another put kitchen motion detection great idea catch motion mirror stop child side room havent tried mounting wall sitting entertainment center doesnt show whole room way blink camera dont know solved lens limit still worth live view slightly delayed couple second see child walking room knock door already knocking overall baby monitor pet monitor live monitor long viewing camera get want something short viewing motion detection recording would go blinkcomparing two camera like apple orange camera could incorporate aspect would choice blink nooie,4.0 out of 5 stars,"Reviewed in the United States on February 16, 2021",got blink camera offered promos echo show would stay active 5 minute viewing work home covid need able watch child work space house living roomkitchen area plan buy another put kitchen motion detection great idea catch motion mirror stop child side room havent tried mounting wall sitting entertainment center doesnt show whole room way blink camera dont know solved lens limit still worth live view slightly delayed couple second see child walking room knock door already knocking overall baby monitor pet monitor live monitor long viewing camera get want something short viewing motion detection recording would go blinkcomparing two camera like apple orange camera could incorporate aspect would choice blink nooiework great echo show constant viewing,0.9942149519920348,NEGATIVE,"['living', 'second', 'work', 'orange', 'apple', 'recording', 'active', 'nooiework', 'entertainment', 'baby']"
171,171,Colton,overall worth money good picture quality little lag alert,pros1 setup pretty straightforward instruction clear dual band wifi router one thing notice need connect 24g wifi initial pairing set still phone 5g connecting camera2 also like able moved around house plug anywhere without additional pairing3 night version perfect bad timecons1 use monitor son sleep sound motion detection function little laggy alert always come second actually cries2 voice pass sharp turn especially cries3 drag move little laggy ok,4.0 out of 5 stars,"Reviewed in the United States on September 2, 2020",pros1 setup pretty straightforward instruction clear dual band wifi router one thing notice need connect 24g wifi initial pairing set still phone 5g connecting camera2 also like able moved around house plug anywhere without additional pairing3 night version perfect bad timecons1 use monitor son sleep sound motion detection function little laggy alert always come second actually cries2 voice pass sharp turn especially cries3 drag move little laggy okoverall worth money good picture quality little lag alert,0.9874730110168456,NEGATIVE,"['second', 'phone', 'voice', 'pros1', 'set', 'camera2', 'thing', 'router', 'okoverall', 'money']"
172,172,Dri,doesnt work alexa 1 user camera,year later camera soso use app work alexa turn onoff delete readd camera app time turned hasnt used day husband see live view added user control device bummer able controlled alexa hed access like using ring camera via alexa overall good actually work alert motion mostly got away need monitor childrenpets night vision pretty good,2.0 out of 5 stars,"Reviewed in the United States on July 21, 2021",year later camera soso use app work alexa turn onoff delete readd camera app time turned hasnt used day husband see live view added user control device bummer able controlled alexa hed access like using ring camera via alexa overall good actually work alert motion mostly got away need monitor childrenpets night vision pretty gooddoesnt work alexa 1 user camera,0.5777557492256165,NEGATIVE,"['gooddoesnt', 'work', 'vision', 'soso', 'childrenpets', 'delete', 'bummer', 'access', 'control', 'readd']"
173,173,Matt,good quality image bad app,wanted love camera give three quality image day night great whats point good image app never load time app load son already bed hall chasing sometimes close app multiple time load feature pan room freeze app two wifi monitor house regret buying onethis really nice camera work glitch app started return buy monitor weve using year issue,3.0 out of 5 stars,"Reviewed in the United States on January 21, 2021",wanted love camera give three quality image day night great whats point good image app never load time app load son already bed hall chasing sometimes close app multiple time load feature pan room freeze app two wifi monitor house regret buying onethis really nice camera work glitch app started return buy monitor weve using year issuegood quality image bad app,0.9434374570846558,NEGATIVE,"['work', 'issuegood', 'image', 'quality', 'wifi', 'multiple', 'hall', 'bed', 'glitch', 'time']"
174,174,Amy Zawada,faulty cam replaced free support,edited 1024had random email support nooie sent offering free camera replacemnt support old unit obviously faulty new one sent connected without single hiccup issue back good ol 5 starsit working matter never connect 24 ghz reset everything still go password match exactly connected smart home light dare say blink camera ease problem sits failure connect paperweight,5.0 out of 5 stars,"Reviewed in the United States on August 22, 2021",edited 1024had random email support nooie sent offering free camera replacemnt support old unit obviously faulty new one sent connected without single hiccup issue back good ol 5 starsit working matter never connect 24 ghz reset everything still go password match exactly connected smart home light dare say blink camera ease problem sits failure connect paperweightfaulty cam replaced free support,0.9990813732147216,NEGATIVE,"['working', 'paperweightfaulty', 'password', 'unit', 'issue', 'nooie', 'ease', 'ghz', 'failure', 'replacemnt']"
175,175,Steven Allen,camera quality nice thats,camera quality great said rest ill sitting silently next camera alert sound daughter screaming get notification app slow take load often freeze im adjusting setting turning offon sound detection get notification try open app take open end going baby room see whats going try isnt awake dont want wake cant trust camera disappointed purchase,1.0 out of 5 stars,"Reviewed in the United States on October 26, 2021",camera quality great said rest ill sitting silently next camera alert sound daughter screaming get notification app slow take load often freeze im adjusting setting turning offon sound detection get notification try open app take open end going baby room see whats going try isnt awake dont want wake cant trust camera disappointed purchasecamera quality nice thats,0.9717530012130736,NEGATIVE,"['daughter', 'open', 'quality', 'purchasecamera', 'end', 'baby', 'nice', 'sound', 'detection', 'ill']"
