Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time
82,Raecyne B. ,fair price good reliable protection,easy install dont trust free virus protection software know attests really collecting mcafee norton two trusted protection market norton eats much resource conflict done othe program using one year instead issue,5.0 out of 5 stars,"Reviewed in the United States on March 2, 2022"
83,Andrew,wont work android advertised amazon installs unwanted folder,amazon ad say work android work android version also installs vault folder document also pc can not deleted addin installs outlook prevents move nonjunk email took discover finally remove addin finally uninstalled whole product installed norton,1.0 out of 5 stars,"Reviewed in the United States on September 26, 2021"
84,Two Texans,good security software,difficulty activation put activation code thought download would take place butnow directed mcafee tech go computer make lot change course isan error message directed another company software correct problem additional cost cost effective,4.0 out of 5 stars,"Reviewed in the United States on December 21, 2019"
85,Jor El,easy install,got antivirus acer aspire 5 easy install got message instruction download process way easy insert code put email desire use receive email create password ready registering account ask payment method renewal skip bottom,5.0 out of 5 stars,"Reviewed in the United States on August 1, 2021"
86,Jor El,trouble worth,can not access half site without waiting mcafee say ok generally ok matter site eventually unistalled mcafee switched norton never go back mcafee using annoying popup ad take computer,1.0 out of 5 stars,"Reviewed in the United States on January 13, 2021"
87,SJO,damaged computer cell phone cost lot money stress,software game cell phone computer lot issue email information private hacked included picture writing art work without computer feeling information compramized went police didnt know called mcafee several occassions always got two people assured computer fine virus internet secured still security problem told mcafee problem several occasion two people always told computer fine finally realized something right mcafee people talking police called talking support person mcafee hung got public place told police thought mcafee support person said india sounded like indian accent didnt pronounce h email address indian accent spanish accent im sure calling hung also told put one wrong number called mcafee would calling scam number mcafee also take access computer one point look called security help attempted remove mcafee computer install found place computer still hard drive well right without computer without cell phone mcafee installed well installing mcafee amazon cost lot financially well put lot stress,1.0 out of 5 stars,"Reviewed in the United States on May 20, 2019"
88,Bill F.,open safari popup computer startup,installing program restarting computer web browser safari open self also open pop turn extension trying turn apple responds extension read alter every webpage visit also see browsing history sound like something trying prevent mcafee tried getting refund amazon happening tried mcafee got transferred time disconected,2.0 out of 5 stars,"Reviewed in the United States on January 14, 2021"
89,Luis Rosado,additional feature make good value,well worth 24 buck paid come password manager vpn amazon gave generous discount manufacturer retail price almost double good product reasonable price,5.0 out of 5 stars,"Reviewed in the United States on April 23, 2021"
90,Big Online Buyer,cant tell work,cant tell really anything internet fearmongering pressured buy antivirus got thismight umbrella sunny day never detects virus scan say scan update anyones guess work notbut dont want really test eitherso mehso ill keep buying dont get virus cant give meh review cant tell work,3.0 out of 5 stars,"Reviewed in the United States on July 13, 2019"
91,Tamara Levine,read instruction issue,reading fundamental necessity must must uninstall old copy worked 3 year else say maybe next year get free copy,5.0 out of 5 stars,"Reviewed in the United States on October 26, 2021"
92,Michael,worthwhile purchase,great deal compared renewing directly mcafee software super easy updatecopied activation code amazon email clicked activation url followed instruction encountered problem whatsoever,5.0 out of 5 stars,"Reviewed in the United States on July 1, 2021"
93,Dr. Frank N. Further,easy install,software easy install scan first time take sometime hour eventually done peace mind thing sure existing mcafee sure could removed automatically idled overlap running overall good money worth protection software,5.0 out of 5 stars,"Reviewed in the United States on August 7, 2020"
94,Pax,get better easier every year,ive using mcafee total protection least 4 year get easier install offer great protection virus,5.0 out of 5 stars,"Reviewed in the United States on May 4, 2019"
95,grannis,wouldnt download,despite correct operating system get error code stating dont correct operating system tried tech support kept getting dropped never completed call tech support stated recently updated couldnt downloadi never order mcafee asked refund got dropped disconnected,1.0 out of 5 stars,"Reviewed in the United States on December 3, 2018"
96,Grace,buy,since buy everything amazon trusted company mistake actually pay 2 time realized would fit dell actually though since could download code fault never used company hope get rich money gave realize return return never anything dr carolyn smith,1.0 out of 5 stars,"Reviewed in the United States on January 10, 2021"
97,Harley,far good,downloaded pc window 10 macbook pro erase ran update full scan running well machine seems protecting well,5.0 out of 5 stars,"Reviewed in the United States on June 8, 2020"
98,pattybee,love plan come together eh someone else said thatim told,plan cover window 7 system problem internet explorer would became non supported m 2020 warning message sent saying needed get different browser program internet window 7 system desktop tower using year getting worried program data would compatible window 10 went crazy long story short bought second tower find second pc tower window 10 system loaded mcafee tower im happy camper took time get head around mcafee im particular thing window 7 security software long good luck comment im asked far good,5.0 out of 5 stars,"Reviewed in the United States on June 2, 2019"
99,buttercup,best protection,using mcafee total protection several year since laptop desktop always get one three device work great easy install know dont worry getting virus device totally trust mcafee continue purchase product every year,5.0 out of 5 stars,"Reviewed in the United States on November 29, 2019"
100,carolyn smith,great price get,bought 20 deal well worth tired paying full price steal using several year ad issue fully protected laptop great program,5.0 out of 5 stars,"Reviewed in the United States on November 8, 2019"
101,JimBob,terrible purchase,bought install 3 device able install first mac second mac stopped halfway installation tried call support support chat 2 inch x 3 inch screen verydifficult see chating someone foreign probably india trying get computer theinstall end lost connection took another 20 min connect another tech lostconnection 23 hour day 1 next day 2 hour gave still dont know file laying around mcafee need correct deleted installed first mac never buyanother mcafee product product refundable luck experience nightmare,1.0 out of 5 stars,"Reviewed in the United States on February 8, 2021"
102,Sam,better software,last time buy company took 1 star uninstall software install new version apparently subscription doesnt keep date second star lost poor design making pain need update third one took since took time subscription try proactive take care expires lose time,2.0 out of 5 stars,"Reviewed in the United States on March 4, 2021"
103,Candace Franks,sell something known problem,wont even download brand new computer known issue non refundable nothing pay something wont even downloadgo another yellow colored antivirus software ive never problem themtalk huge ripoff waste time,1.0 out of 5 stars,"Reviewed in the United States on June 30, 2021"
104,cytherea,great product great price,great value know threat deviant necessary protection device great value great product slightly difficult find go get code 100 worth probably buy product every time need renew amazon,4.0 out of 5 stars,"Reviewed in the United States on January 29, 2020"
105,Judith A. ,popup popup popup,warning buy want antivirus software work silently background without distracting isnt ive never annoyed one piece software life even freeware paid abuse even notification turned mcafee still annoy nag look contact tech support want perform lobotomy,1.0 out of 5 stars,"Reviewed in the United States on March 6, 2022"
106,Mike Brafford,best protection around,love protects 3 device able install laptop husband smartphone feel well protected,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2021"
107,Dean the bean,great product great price,love think third year using mcafee keep adding feature one computer shop around best value need love able download protection rather old way installing via cd,5.0 out of 5 stars,"Reviewed in the United States on February 7, 2021"
108,Joe,froze laptop,disliked fact mcafee installed slowed laptop crawl forcing backup file flash drive system restore removed mcafee restored laptop operational condition afraid install mcafee three device mcafee compatible window 10 home sure sank ship,1.0 out of 5 stars,"Reviewed in the United States on October 30, 2019"
109,JW888,work mac osx 10111 el capitan,despite mcafee website stating software compatible mac osx 108 true according mcafee tech support must 1012 spending hour phone tech support another 45 minute customer service try issue refund disgusted thanks wasting time money oh mention take three week get refund never,1.0 out of 5 stars,"Reviewed in the United States on August 7, 2020"
110,JW888,think good,product 2 month major disruption although install tune program yesterday come malware cleaner picked 10 malwares hidden computer job mcafee although maybe mcafees scanning capability limited,4.0 out of 5 stars,"Reviewed in the United States on February 18, 2020"
111,Sherrydeg,finally fixed,much trouble last tech able assist time get really installed repeated product failure,3.0 out of 5 stars,"Reviewed in the United States on April 6, 2021"
112,Happy Hiker,advertised,product great misleading description implies 15 month use 12 monthsbetter price ebay,3.0 out of 5 stars,"Reviewed in the United States on July 13, 2021"
113,Carl Imakyure,easy download activate,sure people issue installing soon place order received code went account mcafee went renew paste code thats reactivated antivirus scan make necessary upgrade,5.0 out of 5 stars,"Reviewed in the United States on August 25, 2020"
114,DF,never received code download,bought mcafee bought new laptop amazon somehow never got code could download tried tell amazon refund money never got italso found mcafee doesnt work m edge come laptopfinally ended downloading norton 59 mcafee,3.0 out of 5 stars,"Reviewed in the United States on March 13, 2021"
115,Hignuff,easy install follow instruction redeem item,easy install follow instruction redeem item copy paste activation code done,5.0 out of 5 stars,"Reviewed in the United States on February 5, 2022"
116,Kindle Reader,easy,ive used mcafee year switched norton would constantly give grief havent yet problem mcafee,5.0 out of 5 stars,"Reviewed in the United States on May 18, 2021"
117,jon,work,used product year however second year attempted download software nightmare product code work review area way let anyone know problem longer going download software purchase item key hope best,3.0 out of 5 stars,"Reviewed in the United States on October 19, 2019"
118,JC,easy install,tech support installed install second year buying amazon,5.0 out of 5 stars,"Reviewed in the United States on April 3, 2021"
119,CLF,good virus protection dont buy mcafee,user several year never encountered problem pc work little clunky device dont renew mcafee charge 6x anywhere else come renewal time otherwise good,5.0 out of 5 stars,"Reviewed in the United States on August 18, 2020"
120,Northern Sky,good protection easy install,easy instal mac bit complicated unnecessarily window sure switch auto renew mcafee blast credit card 70 subscription expires best deal amazon instant download mcafee 5 year never issue,4.0 out of 5 stars,"Reviewed in the United States on May 20, 2019"
121,Mara,total protection great price,easy install simply download follow onscreen instruction best great price mcafee total protection contains lot extra like alwayson vpn password management access 3 device,5.0 out of 5 stars,"Reviewed in the United States on December 28, 2021"
122,Kindle Customer,good product great support mcafee amazon,using mcafee 5 year say best antivirus ever used best thing price way cheaper store mcafee websitealso dont wait get install soon buy amazon websiteno need wait cd install,5.0 out of 5 stars,"Reviewed in the United States on February 15, 2019"
123,MargeGSwuit😍,work great pc still fast running background,like far running dont even know annoying pop ups computer doesnt show kind slow down bogging use far like wellrunning window 10 pro,5.0 out of 5 stars,"Reviewed in the United States on July 2, 2021"
124,JohnS,mcafee av,first device easy 3 device 2nd device also window 10 real pain could activate deinstall reinstall thing happened last year protection seems adequate,5.0 out of 5 stars,"Reviewed in the United States on July 5, 2021"
125,John Gallagher,caution buyer beware,program download computer game software library laptopi followed instruction provided mcafee website created account however mcafee offer program download website called mcafee phone number provided website person responded pleasant appeared another country spoke broken english solution access computer location thank youthis poor opinion total waste money,1.0 out of 5 stars,"Reviewed in the United States on October 21, 2020"
126,Barbara ,trouble installing new mac,mac dont get item trouble installing worth effort get item would choose another service protection waste money,1.0 out of 5 stars,"Reviewed in the United States on November 10, 2021"
127,Francisco Torres ,eats resource mcafee want,gobble resource set thing way mcafee want got better product,1.0 out of 5 stars,"Reviewed in the United States on February 14, 2020"
128,LeRoy Campeau,run mcafee,usually write review since scammed must tell truthbeware recently discovered 2020 mcafee software charged credit twice april 7 2021 purchased item received code work sent email positive response mcafee claim support readily available true could would give item zero donated mcafee 2499 without receiving product beware run,1.0 out of 5 stars,"Reviewed in the United States on April 15, 2021"
129,MS,dont purchase,horrible1 year subscription purchased within 2 week expired call assistance reactivated expired give refund horrible,1.0 out of 5 stars,"Reviewed in the United States on February 3, 2022"
130,Richard Rossi,dont think enough memory,took whole system soon downloaded became chrome extension web site crashed delete system like corporation something waste money system working fine without one star couldnt surf web entire time computer,1.0 out of 5 stars,"Reviewed in the United States on November 29, 2020"
131,Amanda Hinojosa,worthless,junk common virus akamaihdnet one hijack search engine around forever mcafee couldnt find seriously well known common virus mcafee peddles scareware took 4 try could even get run full scan without crapping like 80 year old wheezing finish line thanks wasting 18 3 hour life,1.0 out of 5 stars,"Reviewed in the United States on February 26, 2020"
132,Robert B,regret installing macafee,regret installing macafee quiet life working laptop interrupted macafee pop ad enable purchase read product even turning notification still get pop ups shopping different antivirus product selection turn notification want hate program,1.0 out of 5 stars,"Reviewed in the United States on May 10, 2020"
133,Lady,work,tried install product computer directed 800 number spoke customer service representative told needed computer repaired 14999 order virus protection installed bought norton issue putting computer,1.0 out of 5 stars,"Reviewed in the United States on September 10, 2018"
134,Shaun Y Isaacs,dont buy software,would download computer help cust service terrible experience guy india could understand hung impossible get money back amazon going reverse charge card,1.0 out of 5 stars,"Reviewed in the United States on May 17, 2019"
135,Michi,work great,issue loading old toshiba pc software update needed first tech support worked resolve issue issue installing new acer pc work great installation,5.0 out of 5 stars,"Reviewed in the United States on February 25, 2022"
136,Electron,best value money virus protection,ive used mcafee year kept protected knock wood year loading process took awhile wife computer im sure pain butt end loaded protecting u another year mcafee opinion best virus software market,5.0 out of 5 stars,"Reviewed in the United States on December 31, 2019"
137,David Rogers,headache disable error installation,couldnt install 2nd computer give error however link fix went ended failednot easy disable file recognize virus waste lot time disable browser softwarethere safe option quarantined file option restore however try run go quarantine againworst far tech guy using different antivirusinternet security 2000,1.0 out of 5 stars,"Reviewed in the United States on March 15, 2021"
138,Louis B,havent installed yet,sure rate installed yet normally would purchase close renewal date price good decided wait past experience product sure like,3.0 out of 5 stars,"Reviewed in the United States on December 10, 2021"
139,#1BearsFan,thing much protection,always norton saw deal expecting le maybe supposed total protection package app constantly nag give information like gps location case phone loststolen access everything long screen lock multiple security question password nonstop notification add feature information high battery consumption etc understand asking say expect relegated option setting menu multiple constant notification main theme homepage doesnt seem way turn badgering expecting malwarevirus check every bit efficient cleanup case thats youre looking go back simplicity guy,2.0 out of 5 stars,"Reviewed in the United States on December 23, 2019"
140,J. Walker,good security softwaree really good price,product easy download install would definitely recommend,5.0 out of 5 stars,"Reviewed in the United States on October 2, 2021"
141,FOS123,easy install price cant beat,worked great hp laptop came free trial mcafee livesafe already installed renewed kept next year even though didnt need type protection offer total protection version great price le half would pay get directly mcafee easy install took two hour think uninstall livesafe first thing restart computer finished im pleased,5.0 out of 5 stars,"Reviewed in the United States on June 15, 2019"
142,Irmak M,great price security,subscription expire mcafee sent notice price renew happy decided check amazon purchase security reduced price android device calendar set year remind renew amazon,5.0 out of 5 stars,"Reviewed in the United States on December 26, 2020"
143,Kevin Bracken,cheaper buy renew,ive mcafee total couple year complaint charge full price auto renew im forced buy install whatever going rate isthis time auto renewal 69 bought 19,5.0 out of 5 stars,"Reviewed in the United States on February 23, 2019"
144,Matt,innstallation little bit tricky,got installed three device running ok mac window installation little bit tricky need patient,5.0 out of 5 stars,"Reviewed in the United States on July 16, 2018"
145,Ernie Duchek,good av pc maintenance,mcafee total protection protect pc virus also utility clean junk file system registry relatively easy instal version download disk,4.0 out of 5 stars,"Reviewed in the United States on August 6, 2021"
146,Peggy,nice anti virus,comcast got rid norton downloaded like far,5.0 out of 5 stars,"Reviewed in the United States on December 12, 2020"
147,Amazonian ,bullet proof,ive using mcafee year device without disruption incursion virus attack always warns browser shouldnt going buying amazon save buck good reliable,5.0 out of 5 stars,"Reviewed in the United States on December 6, 2019"
148,Amazon Customer,mcafee still useless product,d0nt thing useless cant even kill main competitor norton wanted nothing else eitherso norton win choice go back thats thatalso trying get refund almost impossible hope amazon help,1.0 out of 5 stars,"Reviewed in the United States on September 16, 2020"
149,varoosh,purchase,learned specialist terrible antivirus protection install computer much better option freeand appears option return screwed,1.0 out of 5 stars,"Reviewed in the United States on October 13, 2021"
150,MandBinc,compatible chromebooks nonreturnable nonrefundable,offered discounted rate chromebook added cart compatible chromebook nonrefundable nonreturnable thought amazon would better disappointed,1.0 out of 5 stars,"Reviewed in the United States on October 1, 2021"
151,ericb,work,managed install protection pc laptop winxp win10 accordingly case trouble installation fast painless,5.0 out of 5 stars,"Reviewed in the United States on March 22, 2019"
152,TR,info system support,easy install get chromebook wont support reread every single word including customer answer found couple question asked gave bad news would bothered purchase known exactly system would would support,2.0 out of 5 stars,"Reviewed in the United States on July 3, 2021"
153,ANDREW,beware,problem one start review repeated failure install software finally got talk tech support failed remotely install programover next several day traded email mcafee promised call never didmcaffe informed closing case couldnt get touch record attempt cell phone bottom line im 20,1.0 out of 5 stars,"Reviewed in the United States on February 26, 2022"
154,Noreen W,anti virus,installed easily desk top issue getting load lap topwill continue tryno clue whybut easy installation desk topsim happy cuz desk top,4.0 out of 5 stars,"Reviewed in the United States on January 23, 2020"
155,G,cant use product cant return,bought along refurbished macbook spouse didnt like returned macbook use nonreturnable software never downloaded software money paid,1.0 out of 5 stars,"Reviewed in the United States on July 9, 2021"
156,Taras D.,excelente antivirus,mcafee sigue siendo el mejor antivirus se los recomiendo esta suscripci n sigue siendo la econ mica,5.0 out of 5 stars,"Reviewed in the United States on June 26, 2021"
157,Cynthia T Black Mountain NC ,buy,definitely buy product great value,5.0 out of 5 stars,"Reviewed in the United States on February 7, 2022"
158,William G. Creel,trash dont waste money,install fails say call customer support youll get rude tech heavy accent try convince spend 200 get working idea actually work add couldnt get past install read review first im person reporting issue disappointment,1.0 out of 5 stars,"Reviewed in the United States on May 28, 2020"
159,shirley o,work ok get install,work get install purchase product 3 time get think finally install likely purchase,5.0 out of 5 stars,"Reviewed in the United States on February 13, 2022"
160,Eugene V. Rowls,great service,issue installing software first computer contacted tech support chat mode progressed remotely troubleshooting computer reboot lost contact tech support within 5 minute received call continue support got everything resolved best service received date never left fend whole time would renew mcafee subscription expires,5.0 out of 5 stars,"Reviewed in the United States on December 22, 2020"
161,Sergio Robredo,easy done,took minute set scanning laptop checking anything bad seriously like 57 minute able start securing safety device trust security year feel safe safe info,5.0 out of 5 stars,"Reviewed in the United States on June 26, 2021"
162,CR Hines,decent value,didnt get year end half price would never purchased install le perfect work bypass auto renewal option required credit card,4.0 out of 5 stars,"Reviewed in the United States on February 20, 2022"
163,Nate,good back,installed nothing new say 23 year spending 100 avast addons built mcafee good back used many many yearsjim,5.0 out of 5 stars,"Reviewed in the United States on September 6, 2021"
164,Sid Ashen-Brenner,software made laptop extremely slow,installing noticed 10 month old laptop extremely slow 2 customer support technician remotely work laptop able fix problem,1.0 out of 5 stars,"Reviewed in the United States on February 4, 2022"
165,Amazon Customer,disappointed,could install since window 7 disappointed wanted sell window 10 191 declined put could get new laptop window 10,2.0 out of 5 stars,"Reviewed in the United States on February 9, 2020"
166,t Morrison,happy,trouble computer slow annoying pop ups could get rid bought mcafee total protection easy download scanned computer found two virus possible trojan mcafee unable fix called tech support kind patient listen complaint spent time cleaned unnecessary file computer remove virustrojans computer running smooth quickly like new,5.0 out of 5 stars,"Reviewed in the United States on July 15, 2020"
167,me,dont buy,suck installed mac matter firewall activate complete waste money always use norton bought try regretting stay away,1.0 out of 5 stars,"Reviewed in the United States on October 4, 2021"
168,Brojimmy,hard understand precedure,first need one device buy three found hard understand implamentation instruction time think got installed bad system,2.0 out of 5 stars,"Reviewed in the United States on May 11, 2021"
169,Palermo,work well,loaded easydid like automatic renewal ask credit card information although say change mind automatic renewal opt,5.0 out of 5 stars,"Reviewed in the United States on September 4, 2021"
170,Bibi,great purchase,easy install glad purchased,5.0 out of 5 stars,"Reviewed in the United States on June 19, 2021"
171,Marlene D. Gray,dont even bother,never pas screen pre install tool mcpr dont help ridiculous can not even downloadinstall software think go thru case want uninstall dont,1.0 out of 5 stars,"Reviewed in the United States on October 11, 2021"
172,Mr Slim,hate product,nothing trouble trying download product entirely requested refund phone complicated understand phone hearing disability wish never purchased product,1.0 out of 5 stars,"Reviewed in the United States on April 13, 2021"
173,Gene A. Frolr,product reduced price,call mcafee support refund 102 auto renewal total protection 3 device 20 work every time product pay,5.0 out of 5 stars,"Reviewed in the United States on March 3, 2022"
174,george ocasio,slight glitch installation,used mcafee year love fact buy one program cover several device usually dont problem installation still 2 pc house problem time android phone eventually installed successfully going play store recognized phone download link work even several try,4.0 out of 5 stars,"Reviewed in the United States on September 27, 2019"
175,María,installation issue,install window 10 installation stuck 47 downloading software macafee amazon refunded money wasted several hour trying go mccafee support site figure solution one suggestion use mcafee software removal tool remove pre installed component tried work either,1.0 out of 5 stars,"Reviewed in the United States on January 31, 2021"
176,ZY,course worth,cant put price security protection,5.0 out of 5 stars,"Reviewed in the United States on January 7, 2022"
177,ZY,working,software installed extend current subscription new instruction left vital information tech support able add info working okay,5.0 out of 5 stars,"Reviewed in the United States on November 14, 2021"
178,DavidDiane,joke rip totally dishonest company,wish could hand negative trial new laptop thought id get full version download install went fine scanned said computer clean went browse internet chrome get pop mcafee saying ive got 5 virus computer danger unless renew 5 minute ive installed software used pop contact tech support told need turn pop ups norton next time maybe sooner,1.0 out of 5 stars,"Reviewed in the United States on June 13, 2021"
179,Tim in Frisco TX,easy install use,downloads easily installed without problem,4.0 out of 5 stars,"Reviewed in the United States on May 1, 2019"
180,Chris54,get cheap,good thing buy cheap find cheap dont care work need dont issue computer nock wood,5.0 out of 5 stars,"Reviewed in the United States on May 14, 2020"
181,Rosa,easy renewal,iq purchased mcafee total protection amazon past three year download code worked easily mcafee recognized renewal existing coverage problem encountered im happy satisfied,5.0 out of 5 stars,"Reviewed in the United States on August 25, 2020"
182,Toni,good quality protection good price,long time since buy great price simple amazon make easy,5.0 out of 5 stars,"Reviewed in the United States on May 22, 2019"
183,Pat Mac,easy install use,perfect super easy use activate install different version mcafee computer came free laptop new software automatically detected removed easy install didnt take super long install seems keep protected issue,5.0 out of 5 stars,"Reviewed in the United States on April 16, 2019"
184,Amazon Customer,mcafee,mcafee subscription ended last week renewal notice got 9900 didnt want pay checked amazonsmile found much better price purchased software downloaded wala im back protected price unbeatable,5.0 out of 5 stars,"Reviewed in the United States on March 1, 2020"
185,Don (donh213),dont buy,issue installing install tech want process computer charge cant get money back dont use product never,1.0 out of 5 stars,"Reviewed in the United States on February 22, 2020"
186,Gaby,worthless,paid 140 malware removed computer software nothing protect computerwhen contacted mcafee unfortunately speak english could understand person supposed helping ended taking computer local computer shop informed computer infected,1.0 out of 5 stars,"Reviewed in the United States on November 15, 2019"
187,mejiro-san,mcafee software download came quickly easy install,download link came quickly easy install need contact seller support installed software 2 laptop far issue,5.0 out of 5 stars,"Reviewed in the United States on August 16, 2020"
188,Amy Rocamontes,destroy mac airbook,loaded product loaded shutdown mac airbook tried come back woudnot load operating system called mcafee little help refered technical service whowanted charge 130 dollar help told stick reloaded operating system deleting hard drive fine beware anyone buy get pay could lock mac folk mcafee help junk money spent,1.0 out of 5 stars,"Reviewed in the United States on July 17, 2019"
189,AKWshopaholic,great deal price,first seem hard install know uninstall old one order install new one easy hood deal money,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2020"
190,Msleo,even though bought amazon need credit card activate,even though bought amazon need credit card activate say 1 year suck dont say anywhere bought suck,1.0 out of 5 stars,"Reviewed in the United States on December 14, 2021"
191,Darlene ,required aoi tech solution install,macafee tech support transferred group said macafee protected computer router needed additional support completely protected cost additional 9995,3.0 out of 5 stars,"Reviewed in the United States on December 28, 2019"
192,rdejkb,install may scam,purchased software instead renewing currently installed mcafee higher renewal fee software install directed contact macfee tech support help make long story short tried sell 499 package life time support claimed could install software computer hacked would able help purchase one package mysteriously went mcafee website downloaded 30day trial software without issue smell scam 20 lesson,1.0 out of 5 stars,"Reviewed in the United States on December 8, 2019"
193,James Zank,mcafees best,ive never issue thanks mcafee purchasing amazon way save money purchase next year subscription amazon,5.0 out of 5 stars,"Reviewed in the United States on November 26, 2018"
194,Harry D Kasavich,requires autorenewal,dropped kaspersky required autorenewal buy another year mcafee requires samenever installed never used,1.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
195,viveca kenner,stop problem,would buy use software give credit card number rip time renew place state one time buy,3.0 out of 5 stars,"Reviewed in the United States on December 31, 2021"
196,DenverCityCat,good price,mcafees wanted 0000 renew virus software went online amazon prime got 80 percent love amazon prime,5.0 out of 5 stars,"Reviewed in the United States on April 12, 2019"
197,Marin Reader,mcafee good,ive mcafee many year issue virus far hopefully none future bought pretty sweet deal already account thumb,5.0 out of 5 stars,"Reviewed in the United States on August 5, 2021"
198,A. Karizat,easy installation,product created issue came install computer product fault computer system update plus download product corruption caused computer well diagnosis repair computer able install product zero difficulty anyone buy product make sure computer fully date system update working properly save headache,5.0 out of 5 stars,"Reviewed in the United States on December 21, 2021"
199,D. Anderson,mcafee total protection,loaded two device far laptop iphone navigating different function clear trying start ant spam protection need phd im disappointed version ive used macafee past subscription cable provider must simpler easier navigate mobile device app continues shut web protection reason sure even work wish could get refund,3.0 out of 5 stars,"Reviewed in the United States on September 5, 2018"
200,Dennis Dow,canceled 3 month,canceled 3 month tech support wasnt helpful said purchased amazon,1.0 out of 5 stars,"Reviewed in the United States on November 17, 2021"
201,Amazon Customer,security,product home use computer easy install help needed mcafee tech helpful,5.0 out of 5 stars,"Reviewed in the United States on June 15, 2019"
202,Edward Aton,disappointed,purchased bought son samsung chromebook find upon trying install couldnt used since refund wasted money,2.0 out of 5 stars,"Reviewed in the United States on August 22, 2021"
203,Ahmad,antivirus,goodhard time downloadmy computer start acting,1.0 out of 5 stars,"Reviewed in the United States on April 12, 2021"
204,Mike,go mc afee activate site load program mc afee account one,overall excellent product value however little tricky load can not load mcafee home site account already set go mcafee activate site informed also slow load previous year program delete previous edition installing new edition took approx 12 hour complete computer speed may factor cant really say,4.0 out of 5 stars,"Reviewed in the United States on December 8, 2019"
205,J.R. Lowe,product wouldnt feel safe without,great product wouldnt without,5.0 out of 5 stars,"Reviewed in the United States on December 28, 2021"
206,Samm,total av send false expiration notice,today got notice stating mcafee antivirus expired needed renewed since already disappointed purchased norton instead went install norton mcafee informed actually current subscription looked subscription found purchased mcafee product five month since already paid new norton antvirus went ahead deleted mcafee junk,1.0 out of 5 stars,"Reviewed in the United States on September 19, 2019"
207,Jeff Helzel,20 3 device 1 issue using vpn,go college believe vpn use making connection public wif horriblebut work great home,5.0 out of 5 stars,"Reviewed in the United States on March 1, 2022"
208,Erica,working mac,terrible force quit restart every day called tech support twice unistall install worked one day firewall working either support terrible dont even know get refund,1.0 out of 5 stars,"Reviewed in the United States on December 28, 2020"
209,Maylene Chow-Yen,good,like,5.0 out of 5 stars,"Reviewed in the United States on April 30, 2021"
210,John H.,incompatible computer selling shame,can not used chromebook sold bundle really bought chromebookit came xtra free vpn mcafee product put phone start trying download mcafee chromebook support informed wont work,1.0 out of 5 stars,"Reviewed in the United States on January 21, 2021"
211,kenneth,iphone 10,totally blocked several apps including banking app turning didnt help keep deleting norton app entirely iphone use banking app,1.0 out of 5 stars,"Reviewed in the United States on September 1, 2021"
212,Option316,total ripoff,httpswwwamazoncomgpyouraccountorderhistoryrefppx yo dt b order detail o00ieutf8searchd0136390569913808 got activation key found forced use third party activate want sell service install fubar also cant cancel amazon fubar,1.0 out of 5 stars,"Reviewed in the United States on May 12, 2019"
213,Jose,compatible device,purchased 2 chromebooks teen online schoolthis product recommended purchase even compatible tried get refund process struggle frustrating assumed would work device since purchased recommended crazy,1.0 out of 5 stars,"Reviewed in the United States on September 2, 2021"
214,Gregory Leach,affordable,able download multiple device love quality item would order contract like,5.0 out of 5 stars,"Reviewed in the United States on October 10, 2020"
215,Amazon Customer,far good,easy install great price havent needed tech support dont know im happy far,4.0 out of 5 stars,"Reviewed in the United States on August 26, 2019"
216,Angela N.,needed,prefer mcafee fit bill easy install right price pleased purchase,5.0 out of 5 stars,"Reviewed in the United States on December 29, 2020"
217,robin,many scam site,scam loading software wanted 30000 clean system load code im still trying load software even correct web site path code watch fake mcafee site name lower case,1.0 out of 5 stars,"Reviewed in the United States on August 9, 2019"
218,Cranky,garbage,paid year subscription moment opened app downloading asked credit card info every time went anything laptop would receive pop ups saying virus would require spend money upgrading another level protection advertised protect virus website internet use sudden need protection buy product,1.0 out of 5 stars,"Reviewed in the United States on September 30, 2021"
219,Laura Bixby,unable install,tried download received error code prevented installing person chat box said computer software okay needed spend another 124 third party firewall currently using mcafee laptop past easy install im going take laptop best buy get another opinion dont think would purchase mcafee,2.0 out of 5 stars,"Reviewed in the United States on December 10, 2019"
220,Sunrise4vic,never received download key,tried download product tapping download button repeatedly work time money buy product,1.0 out of 5 stars,"Reviewed in the United States on October 5, 2021"
221,Debra Chenoweth,hp chrome laptop,macfee virus software compatible new hp chrome laptop worked tech confirmedcheck compatibility purchase requires assistance amazon return take place,1.0 out of 5 stars,"Reviewed in the United States on June 28, 2021"
222,Texas Kat,must,computer phone found 19 account compromised idea,5.0 out of 5 stars,"Reviewed in the United States on February 27, 2022"
223,paul brown,good always,enjoy everything product little money 3 electronics safe like cellphone tablet macbook pro,5.0 out of 5 stars,"Reviewed in the United States on January 13, 2020"
224,Sam,popups,used mcafee year version popups warning subscription expire changed year,3.0 out of 5 stars,"Reviewed in the United States on February 9, 2020"
225,richard jilot,worth counter productive,caused window laptop crash act crazy cant use unfortunately im bummed didnt install way purchased didnt option refund,1.0 out of 5 stars,"Reviewed in the United States on July 10, 2021"
