,User Name,Review Title,Review Text,Star,Review posted time
225,PEye2000,Great wifi cam,"  Crystal clear image under both daylight and night vision. The sensitivity of motion detection alert can be adjusted in the app (the most sensitive settings can trigger alert when a small bug flies by). Make sure you have strong and stable Wi-Fi signal at the spot to have smooth video & audio stream.Setup was straight forward and the app was easy to use. I found there are 2 apps in the app store: one is ""nooie"" with blue icon and the other is ""nooie cam"" with grey icon. Both works but the ""nooie cam"" app (the grey icon one) is only for cameras and it is faster, while the nooie app also control other products like smart light bulb under the same brand but video feeds have more delay. Each account can only login to one app on one device at a time.  When you log in on a new device, the old device you previously logged in will be log out automatically. I believe this is for security purposes and is great.",5.0 out of 5 stars,"Reviewed in the United States on September 13, 2020"
226,Christena9,Not compatible with 5G wifi,"  Read the description carefully, this is NOT compatible with 5G wifi.  I was really looking forward to using this camera because it was highly recommended from a friend but it does not work with my home's 5G wifi, it only works if you still have 2.4Ghz.  So just make sure to check your home wifi to see which you have before ordering this.  That was my mistake!",3.0 out of 5 stars,"Reviewed in the United States on June 17, 2021"
227,JSLetz,Desperately hoped it’d work,"  After reading reviews on Amazon and researching this camera on other sites, I decided to purchase it. I have spent two days trying to get it to work. It will not “pair” with my device. I get to the point where I’m to continue after the blinking white light turns solid, and that’s where the process stops. I was in numerous help chats yesterday and today with ZERO support.  I’m now trying to return it and also get a refund on the warranty I purchased.I had such high hopes that it would be the answer for keeping check on my mother during the night (and daytime when I’m in another room or outside). She has Alzheimer’s and lives with me.Back to square one for finding another one that will actually work. 😭",1.0 out of 5 stars,"Reviewed in the United States on June 29, 2021"
228,Annie Barron,Great camera for watching pets! And kiddos!!,"  Update: still an amazing little camera almost a year later.  We have two and I'm thinking of ordering a 3rd. It's truly an awesome little camera for keeping an eye on kids and dogs if you are in another room,  backyard,  or at the office.I got this camera to keep an eye on my dog while I'm gone during the day.  The picture is so clear,  and even at night it's amazing how bright it is! Totally love it,  the app is easy to use and the camera was a breeze to set up. It's also nice that it saves a few days of video on the sd card I added so if something silly or cute happens I can get a video or screen shot of it.  Overall a great video monitor for pets or kids.  :) Edit: I uploaded a few pictures so you could see the night clarity, plus normal daylight and then my cute pup who thinks he's a cat snoozing in the sun. :)",5.0 out of 5 stars,"Reviewed in the United States on February 25, 2020"
229,Kiran,Quality > Price,"  I love this Camera, we’ve been searching for a good quality Baby Monitor and all of the cameras and monitors are so expensive with not great quality.This camera made me so happy when I hooked it up! The picture quality is so clear ♥️ I like the motion tracking, but like other reviewers said. If it’s tracking on being, and another walks in the room it will only continue tracking the first. I love that you can zoom in and it holds about the same picture quality. Not high def, but you can totally get a closer view when zooming on your phone.But the cherry on the cake, is that your monitor is your phone. I love this, I can check up on the house when I’m away and talk to my furry babies 🐶🐱Love this camera, would definitely recommend.. P.S. I bought 3 cuz the price is unbeatable for the product! 😁",5.0 out of 5 stars,"Reviewed in the United States on December 8, 2019"
230,David F.,"Great Quality, Great Price","  We are on our third and final child and didn’t want to purchase a baby monitor for +$100 for this last time around. Not to mention a lot of baby monitors are limited by range or are way more expensive. We elected instead to get Nooie 360 cam monitors in stead and absolutely love them. We will be able to use them for in home security after baby gets older and keep and eye on our pets. The video quality is well done and you can share the video feed with other users, so my husband and I can view the cameras at the same time or we can give a friend temporary access while we are out of town too. The wall and ceiling mount options and not needing to purchase them separately like some cameras is awesome. We are looking to purchase more nooie products and are super inpressed.",5.0 out of 5 stars,"Reviewed in the United States on May 27, 2021"
231,David F.,Worst buy.. edit 9-1-21,"  Terrible monitor, doesn’t stay connected, hard to get it back connected. It’s always kicking itself off so you have to reset the whole thing. Definitely do not recommend.EDIT- I had reached out to the company a few times & got different replies, some just plain rude, but a lady by the name of Jennifer, gave me many options to fix the issues I was having, she sent me a 360 camera (I didn’t have to return the bad one) it came quickly, and I’ve had no issues with this one so far, it’s been a few weeks and still good. Thank you Jennifer for your kindness and understanding!",3.0 out of 5 stars,"Reviewed in the United States on July 8, 2021"
232,AJ,"Ok camera, doesn’t deliver on all its features.","  5/31 Update: Nooie support contacted me and sent a new camera and guided me to a their new app. Most everything works as expected now. The tilt on the camera still is lacking but we've learned to work around it. Two way voice and connection issues seem to be resolved now.Original: This gets 3 stars purely because it fulfills its primary purpose of us being able to watch our baby. The night vision works great, and we can hear what’s going on pretty well.What the camera lacks is enough downward tilt to be used close to her crib. In order for it to see our child we have to elevate it a couple feet above the crib and a few feet away.The second downside is the 2 way audio just doesn’t work. There is a huge delay from t the time you talk to the time the camera tried to play what you said, and 90% of the time it comes out garbled and choppy.The app can’t always connect to the camera after it has been set up, and we routinely have to back out and try again.Lastly these things need to be able to use 5ghz wireless. It’s pretty standard these days and has been for years. It might clear up some of the issues people experience.",5.0 out of 5 stars,"Reviewed in the United States on January 20, 2021"
233,Alyssa,"Not worth the money, did not feel safe",  This product did not follow through and stated to be compatible with the Echo Show. The camera would often get stuck facing away from my kiddos bed and unable to spin itself back around. The notifications for sound detection would randomly shut off multiple times leaving you thinking your kid is sleeping/ not crying. When connected to the echo show it would be about 3-5 seconds if lag time behind what actually happened and what is showing on the screen. The app would take forever to load and make my phone really hot. I am not impressed by this product and with I could return it.,2.0 out of 5 stars,"Reviewed in the United States on September 9, 2021"
234,mayur narendra,Pretty good camera,"  I really liked these cameras. We ordered two. One to use in our child's room as a baby monitor. It's a little glitchy sometimes but I absolutely love being able to check in from anywhere because the app was right on my phone. Motion detection worked well, I would receive a lot of notifications. That was very helpful when using as a baby monitor. Night vision was petty good too, much better then our original ""actual"" baby monitor. Same with picture quality. I also like that you can control the camera angels and zoom right from the app.",4.0 out of 5 stars,"Reviewed in the United States on May 30, 2021"
235,Marianna Peterson,Could have been better,"  What I like- the camera's night vision is really good. I can pull up the app on my phone anywhere with wifi or data and see into the room.What I don't like- The picture quality is only good within a few feet.The camera does not have 360 degree visability. It cannot turn in a full circle.If mounted on the ceiling it has to be so far away to see the crib that the picture quality is not good.If set on a shelf it still has to be so far away that the picture quality isn't good in order to get a good angle on the baby's face.If mounted horizontally from the wall it can get a good picture of the face and have good picture because it's close enough, but then the camera is panned so far up that you cannot see any other area of the room except a little left and right.All in all I wish I had bought a different product.",3.0 out of 5 stars,"Reviewed in the United States on September 6, 2021"
236,RDH,Love it,"  This monitor is excellent and a great value.  We just it for a basement sleeping room for babies in my wife's day care business as the standard baby monitors were not reaching outside when she had kids playing and babies are downstairs sleeping.  Night vision on the camera is clear.  We even used this to monitor our backyard garden watering system when we were on vacation.  Picture quality can be a bit grainy at time times, but fine with it considering the price.  Highly recommend this camera.",5.0 out of 5 stars,"Reviewed in the United States on July 16, 2021"
237,Junebug,Nooie ios app crashes while signing in,"  I powered off for a while and then tried yo using again. It asker me to sign in to the app although I did it before. You may justify this as extra security, honestly I think it’s a bug. I had to setup the camera from scratch after stopped using it. It’s annoying to waste of time. The good part is camera can read QR code and connect to Wifi. I like this feature.In another occasion, I had not used the camera for around 1-2 months, and then I decided to use it again. However,  I could not sign in to the app. It crashes when I enter my email and password.I set noise notification and wanted to see who wakes up my daughter in the morning. It recorded all noises for few hours and there wasn’t any noise notification from the morning although there were some. Noise detection stops working after some times later.",1.0 out of 5 stars,"Reviewed in the United States on November 23, 2020"
238,Forseti,Amazing crystal clear 360° camera:),"  I ordered this little camera to watch over our house while we ran errands..and I absolutely love it..the picture/video is incredibly clear..it even has microphone..and picks up noise very well..  you can also adjust sensitivity..and the camera moves and focuses on any movement in room.. it also has nightvison..it is an incredible 360 view camera (it moves around and you can see entire room)..and the price is amazing.. I want to buy another one for our other room..if your looking for a great camera ..I highly recommend this one..I 💕it!!  ( I love watching our doggie on it when we are at the store)**I placed it next to tic tac's for size reference,it's such a cute size**🤩",5.0 out of 5 stars,"Reviewed in the United States on March 20, 2021"
239,AShortMomWifeWoman,"Great quality, great price!","  I absolutely love my Nooie Cam 360.  I purchased originally to use to keep an eye on our dog, who occasionally has seizures if stressed out.  After getting it set up, I preferred to use it as our actual baby monitor camera.  The picture quality is great for the overall price!  I use the sound detection feature a lot so I can grab a quick shower while our 2 month old sleeps.  The motion detection feature is great as well!  I will definitely be interested in purchasing other products to use around our house.",5.0 out of 5 stars,"Reviewed in the United States on May 27, 2021"
240,Jason’s Baba,We love our Nooie!,"  I am very happy with our purchase of my Nooie. We ordered it to keep an eye on our grandchildren at bedtime and naps. It was easy to order and delivered within a few days. Directions were easy to follow and it took a few times to finally pair to my phone, but onced paird, i was impressed with the quality of the camera image and great functions on the app. I like how i can record a video on a sd card ( not included) and with a click of a button i can talk to the baby, and another button i can choose to hear whats going on in the room or mute it. Quality of image is really awesome in both day and nite mode. Very clear and detailed to see the children clearly. I would purchase another one when we need to and definitely recommend to friends/family.",5.0 out of 5 stars,"Reviewed in the United States on May 19, 2020"
241,Lorraine,Perfect for baby monitor,"  LOVE! LOVE! LOVE! I bought 2 and I’m going to order more.So I have 3 kids the boys share a room they are 4/6 and baby has her own room.I was only using a super simple baby monitor. Like the old school one for the baby I only needed it at night to hear her if she woke up. I decided to buy a camera monitor bc I got tired of sneaking in at night. Hoping not to wake her....I always check on my babies before bed. So now I just open the app and watch her sleep! The day/night vision is so clear.The camera moves around the room with ease.Microphone works great! I use the feature at night to help my boys go to sleep. I don’t have to go in there over and over anymore.Okay, so I feel like I almost didn’t buy this bc there a lot of negative reviews. But most were wanting to use this for security. That’s not what this is for...it’s a perfect baby monitor.I am the least tech savvy person. These were an absolute breeze to set up! Download the app plug them in and BAM!I did read the reviews and so I saw where someone said to make sure your WiFi is not 5g or dual lol or something like that? Still have no idea what it means ....so anyway I called ATT to make sure my router was compatible. They even looked up the product for me to be sure.The only negative is my husband can’t log on at the same time. But I still love everything else that is not worth taking a star away for. It’s a $40 camera.You pay for what you get....in this case though it’s really a bang for your buck.I do want to say one more thing. I use this in addition to my baby monitor (the cheap one) bc if she cries at night or is awake I know immediately. Like I said remember the price of the product you are buying.I also use it during the day when she naps and I’m outside with my boys to check on her. It always shows live I have never had a problem with it not...We were just out of town and I got on the app just to see our house and so now I’m going to buy several more for our house. They also make great nanny camsI have an iPhone so I can save videos directly to my phone.*********If you are mom and you basically want to watch your kids sleep at night or during naps. Or even want more accountability for sitters these cameras are PERFECT***************",5.0 out of 5 stars,"Reviewed in the United States on December 13, 2019"
242,WF,Good but sneaky $$,"  Bought this one and another Nooie camera to put in two places in my apartment. Both cameras are great. This one is clear and it has a good vision range. The motion detection works well. Plus I love the control with turning itThe only big things I’m disappointed on is that on the Nooie app, when you buy smart cloud storage it only will store ONE camera. I thought it would be two cameras for the $55 a year 7 day storage which feels like a lot of money for me since some cameras you can just put a card in and it will save for free or atleast the price for storage covers all cameras.",4.0 out of 5 stars,"Reviewed in the United States on October 26, 2020"
243,JLY,don't love it,"  This would be perfect for what I need but during night vision the screen sometimes goes black. The only thing that rectified that was turning the lights on and then off again but I can't do that while my child is asleep. Therefore removing 2 stars. I have had it since may 25 ,this is the 3rd time the screen has gone black on it... removing more stars because the app started showing no device and then when I Uninstalled it and reinstalled it and tried to login it tells me this account doesn't exist",1.0 out of 5 stars,"Reviewed in the United States on June 4, 2021"
244,C.P03,Problems with app / bad customer support,  Great camera poor customer service .On playback the videos would just end suddenly a alert son walks to door then cut to hours later? Contacted customer support no answer ?Now I don’t see any recordings do I figure my subscription ran out .... but I am paid to sept 2021 so what’s up?I tried numerous times to re subscribe through appNothing  I sent 4 messages to Nooie to help solve problem. After all having a security camera with no playback is silly no response. So as I am away I get  no playback on what’s going on in my home lousy customer support bad problems with app,5.0 out of 5 stars,"Reviewed in the United States on April 11, 2021"
245,Lucas and Faith Pearson,"Great picture clarity, motion sensing, etc. and plenty of setting options","  Very quick and simple to set up and log in with clear and easy instructions. Happy with the picture, range, and variety of options. You can turn on motion sensing and night vision. Not a five star because it makes an double click noise when it switches from night vision to regular, I have color changing lights around my house so the clicking is on and off every 30 sec ish, which is audible both while viewing on your end, and if you are in a room with the camera (it took me a bit to find the constant click as it sounded like a faucet dripping). But that can be solved by turning the night vision to manual, and the quality is just as great. The cord plug in is a bit short and I’m hoping I can order and use a regular usb but longer. Overall, it has great audio and clear view so it serves excellent for what I need if for but maybe not so much for discretion.",4.0 out of 5 stars,"Reviewed in the United States on August 15, 2019"
246,Mia,Very disappointing,  This camera has a great picture but it has a lot of flaws.1. You cannot lock the camera. We accidentally move it all the time which makes it hard to track if our daughter gets up.2. It is hard to hear audio from room with the camera. My daughter tries to talk to us threw it but it is hard to hear her.3. The recorded videos do not load smoothly and are cumbersome.4. It does not support multiple people using the camera well. Each person must set up an account and only the main account can view saved videos.Overall it will work but I'm disappointed in it.,1.0 out of 5 stars,"Reviewed in the United States on April 29, 2021"
247,Mia,Durable. Good resolution,"  I only rate products after at least 1 year of continuous use. The test of time is the best approach.I've had this camera for almost 2 years. It connects to your WiFi (2.4 GHz only) and stays connected as long as there is good reception. the night vision is pretty clear and the overall picture quality is good for the price tag. My only complaint is that sometimes it might take almost 1 minute to show live stream through you phone app. Also, the cloud service is expensive compared to competitors. Overall, it is a high quality product.",5.0 out of 5 stars,"Reviewed in the United States on January 7, 2022"
248,Jordan Roberts,An app is required to view the camera,"  This was a very affordable product but I truly do not like the app that’s used to view the camera. It’s finicky. Some days it works well, others it doesn’t connect. When you do want to move the camera’s lens, you have to move the screen from the app and learn how to move the screen or else it won’t rotate at all or it rotates too much. Mounting to a wall also doesn’t seem feasible because the lens can’t rotate if it’s not mounted straight up. I used this camera in my basement to watch my dog but the fact that it’s an app just doesn’t work for me because the app isn’t reliable, it drains my phone battery, and it isn’t accessible while I’m using my phone for something else.",4.0 out of 5 stars,"Reviewed in the United States on June 30, 2021"
249,Lori Guiver,Decent monitor,  So far I'm happy with it after a few days use. I dont plan to use storage so I cant speak on that. But I may get a SD card just to try it out.I was happy to see this USB cord comes with the plug in port which too many times these days don't.I've been changing the sensitivities and moving it  around the house and it seems to pick up a lot. When I view the video it does go to a black screen which and doesn't seem to load. But if I close it and open it again the video comes right on.Also I can't seem to hear anything thru the live feed.I'm going to continue and mess with it and update.,4.0 out of 5 stars,"Reviewed in the United States on February 1, 2021"
250,H.L,Best baby monitor camera we've found.,"  We're grandparents and were looking for a baby monitor to watch our grandchild while she was napping at our house. We borrowed or bought four different cameras. This provided the best image quality and features by far, and surprisingly at the lowest cost. The only down sides are that there are some limits to the range of motion since we mounted ours on the ceiling.  It can't look straight down. Also this is not a good choice for a security camera since it's rather obvious and recording is done on an optional SD card inside the camera. The software is great and it allows us to share a live feed with our daughter. Not having a dedicated display is not a problem because the display on our cell phones is better than any dedicated screen we've seen.",5.0 out of 5 stars,"Reviewed in the United States on November 15, 2019"
251,Norah B.,Good purchase for the money,  I bought this camera with not very high expectations. I was amazed at how well it does work. The audio is poor but the images are very good quality. The motion sensing is pretty good as well. The application runs well on my iPhone. The pan and tilt function is a Slow on the phone but still works fine. I have not tried the motion detection notifications. I will remark that set up of the camera is relatively easy but the camera has to have the code very still to connect properly or it will error.  In other words you have to set the phone on a surface so it doesn’t move at all. It took repeated attempts to set up the camera with the scan code. You have to reset up the camera after firmware updates so this is also very frustrating. For the cost of the item I am very pleased with my purchase and would recommend. The image I took is with the camera with no additional lights very early in the morning.,4.0 out of 5 stars,"Reviewed in the United States on September 13, 2019"
252,Gabrielle,Great Home Security Camera at affordable price!,"  I bought this Nooie 360-degree Wireless IP Camera for home security - to keep watch on my house while I'm away. It sits in my office monitoring any unexpected activity. With a micro SD card and the Nooie App I can record activity on a constant loop, and I can remotely see any activity. I can also rotate the camera 360 degrees to look out the window at the my front door! Great, simple features and easy to use.When I contacted customer service, the response was very quick and extremely friendly and helpful.I've been extremely satisfied with both the product and the company!",5.0 out of 5 stars,"Reviewed in the United States on March 19, 2022"
253,M. TH,Works when it feels like it.,"  This is a great camera... When it works. 🙄 I was a bit sceptical because on Amazon it had such great reviews but when you download the app on Google the reviews aren't as praising... I set it up & purchased the cloud storage anyway. I've been using it for 4 days. Out of the 4 days it has disconnected from wifi EVERY. SINGLE. DAY. Twice being in the middle of the night. I took a screenshot of it happening at 2 AM. And when it disconnects, I have to go back in there and set it back up. I couldn't go in my kids room at 2 AM to set the camera back up. At this point why bother having the darn thing. I'm more irritated that because night 1 went so great, I threw the box away. Great! Not to mention it's supposed to notify my phone when a motion is detected. It never has. My husband walks in, in the middle of the night to test it. Not one notification. Again why bother having the camera? It works when it wants to, only notifies you when it feels like it. It's more for looks than anything.",3.0 out of 5 stars,"Reviewed in the United States on May 30, 2020"
254,Angelaaa,This is not a 5 star product,  It’s been in my house for 20 minutes and I’ve already decided to return it.The camera has to be plugged in so you can use it and the app to use the camera is just absolute trash.In fact the first thing I saw when downloading the app was a two star review saying what could be improved and the response to it saying “we will think of your idea on our team.”This is honestly the kind of quality I would expect for a $20 baby monitor not something that’s $50 and the reviews are just flooded with pets.The night vision is good but that’s about it.I’ll be returning it tomorrow.,1.0 out of 5 stars,"Reviewed in the United States on April 16, 2021"
255,Sarah McCarthy,Amazing peace of mind now!,  I really like this camera! I needed a way to monitor the house when I  couldn’t be home and this definitely does the trick! The picture quality is very good. I was pleasantly surprised.  Love the 2 way audio. The motion detector has been hit and miss so far though. It picks up every noise. But doesn’t always follow every movement as well as I’d like. But it’s not that big of a deal and not enough to make me unhappy. I actually really enjoy this product and am thrilled to have made the choice to purchase it. I feel so much better leaving home knowing I can still see my family! Money very well spent 👍🏻👍🏻,5.0 out of 5 stars,"Reviewed in the United States on February 12, 2021"
256,BR,Great value with full Echo Show integration,  Glad I came across this product as I was about to pay 4x for a fancy baby monitor.  The main 2 attributes I needed were dependable wifi streaming connection and seamless Echo Show integration for continuous monitoring.  From tearing open the package to seeing the video feed on my Echo Show took fewer than 15 minutes.  I tested the video stream fidelity on all of my Echo Shows over the weekend.  The feed ran flawlessly over an 18 hr period.  There’s a 5 second lag but I’m very happy.  Now I need to figure out a stand for the 2nd camera and add an inexpensive fire tablet for flexible baby monitoring throughout my home.,5.0 out of 5 stars,"Reviewed in the United States on January 25, 2021"
257,J,Best Night Vision Camera!!,"  I love this camera so much! We were replacing our OG baby monitor due to awful night vision, and were looking for something with an app. I had never heard of the brand, so after reading reviews, we took and chance and are THOROUGHLY impressed with Nooie!!PROS:- Amaaazing night vision! Our night light in the room doesn’t affect the camera (a previous problem), and the black and white coloring doesn’t constantly readjust (if you have an old camera, you know what I mean). This is hands-down the best night vision camera!!- Quick response time!My other worry with an app camera (versus standard monitor and camera) was the response time in opening the app to seeing the room. I’m happy to say this performs well, and I see a clear picture in less than 3 seconds. A plus for first-time moms.- Motion/sound detection is on point! I turned on all of the alert options (crazy first-time-mom-ness), and it easily picks up noises, cries, and movements of our sneaky toddler. It even has a high-medium-low setting for this detection—a feature I love!- Picture on Point! The picture is incredibly clear, even when zooming in. I was worried about the clarity during night vision too, but it’s just as great as day!- Great price!! Since it was on the lower price point, I was pleasantly surprised with the quality and features.Cons:- The only thing I would change is vision directly below the camera. We mounted this on the ceiling facing down, so it rotates well to view about 90% of the room. The only spot we’re missing is right under the camera, since it cannot point straight down. It might have a slightly better view mounted in the corner of the room, but this small blind spot for us is not a big deal.",5.0 out of 5 stars,"Reviewed in the United States on February 23, 2021"
258,Dana Overland,"Overrated, spend your money for a better brand. O V E R R A T E D.","  The review all says positive things about this camera so I had high expectations. Connection consistency SUCKS. Every time I open the app, I wait for it to open and it would NOT load the camera. Sometimes it would, but most of time it’s spinning and never pops up. It’s just ridiculous, some function I expect out of a $15 camera. I rather spend more and go with a better known brand if I knew the interface and camera connection consistency is like running on a 14.4k server. Just frustrating. Now I am out $50 for this overrated POS and have to spend more money to get something else.The pictures are great WHEN IT WORKS. So let’s say before I go to bed to check on the camera on my kid, over half the time it doesn’t work!",2.0 out of 5 stars,"Reviewed in the United States on March 25, 2020"
259,H. He,Great camera with all the necessary capabilities and a reasonable price,"  When you try to use the mic to talk through the camera, it lags so badly the camera is unusable. Once you turn the mic off, it works normally. I got a second one and it is the same problem. This product is incomplete and I will be returning both.***update- so Nooie customer service reached out and sent me a new camera to try it again. It appears they updated their software because now I am able to speak through the camera without crippling lag on my iPhone. Also I found out there is an option to share the video feed to other users so multiple people can keep watch at the same time. I have tried many baby cams through this whole process, ranging from $300 to $40 and this camera has the best visual quality in daytime and night time. The Nooie representative Grace really convinced me to stick with this camera. Thanks for reaching out.",5.0 out of 5 stars,"Reviewed in the United States on December 27, 2020"
260,scott a thor,Not the best with iPhone,"  The camera has a sleek look, and the picture quality was great. But the Nooie app is poorly rated on the AppStore…for good reason.I did everything I could possibly do to be able to move the camera using the app to no avail. I even had my husband try with his iPhone. We are both pretty tech savvy, but we simply could not get the camera to move. The camera itself moved just fine when it started up and calibrated, but trying to get it to do what we wanted was a no-go. I ultimately returned the camera for this reason.",2.0 out of 5 stars,"Reviewed in the United States on May 23, 2021"
261,Stoneyjo,Excellent baby monitor!!!,"  At first I was very cautious about buying this due to the price and comparing it to different baby monitor. After reading numerous reviews I pushed the purchase button. After receiving the nooie I surprised how light it was but looked to be built with durability. It cam with a wall mount and anchors so I can hang it above the crib. Very easy to mount and once plugged in it was very easy to set up to my phone, and very surprised how clear the camera was in day and at night. I was able to share the camera to my wife phone as well (she had to make another nooie account under her email for it to work). I can view my son while he sleeps and I'm at work as well as talk to him through the camera when he's awake. All together I am very satisfied with this as a baby monitor rather then spending more money for less.",5.0 out of 5 stars,"Reviewed in the United States on October 15, 2020"
262,BikerKitty,Save Your Money,"  The camera quality in bright daylight is fine but that's about where the cameras pros end.The camera does not have good range. You cannot see below the camera for a good 4 feet from the wall, not great for a nursery. Maneuvering the screen to get the camera to move is annoying and somewhat difficult.  The quality of photo isn't anything spectacular and in night mode it is worse. It freezes and I have very good wifi. The mic picks up more background noise than anything. Aside from that, the app is terrible. Only one person has access to everything. The camera CONSTANTLY disappears from the added cameras and you have to keep force closing and hope it returns. Sometimes it takes over 5 minutes to pull it up. I paid for the ability to access recorded videos. The playback is terrible and not user friendly. Now, this is the last straw, I was logged out and it is telling me my account doesn't exist. Just started using it for the nursery but am out of my return window so I'm stuck eating the cost. Disappointing.",1.0 out of 5 stars,"Reviewed in the United States on June 4, 2021"
263,BikerKitty,“Always be there” nooie 360 camera,"  I use this camera in lieu of a baby monitor and it’s perfect for us. The sound and motion detections are both capable of being set to very sensitive so they detect even the slightest sound or movement from baby.Pros:- turn camera on/off easily within the app- clear picture and sound- excellent night vision- take snapshots or record video through the app- motion tracking (I haven’t used this feature yet but I like that it’s available)- adjustable and scheduled motion detection (when set to high sensitivity it can even detect the mist next to it coming from a humidifier)- adjustable and scheduled sound detection- rotate image to hang camera upside down- you can share the camera live feed with another user as long as they have a separate account- you can speak through the camera- 360 feature is amazing, you can move the camera up/down/left/right through the app with ease- ability to zoom in with clear enough images- status light allows you to know whether your camera is on or off- easy setupCons:- if you want to playback footage you need to purchase a monthly subscription to their cloud storage or an SD card- if you bring your camera to a different house you need to reset the camera to use it again- you cannot login to your account on two devices, the app will automatically log you out of one- startup can take longer than 30 seconds- if you leave the camera on consistently the lens area does get very warm (note: this is not an issue when the camera is plugged in and off)Overall, I honestly love this camera. I bought it through an amazon lightning deal, but I would purchase another one full price. I would (and do) recommend this camera to my friends and family. I don’t think you need to be particularly technologically savvy to use this item, but if you are someone who struggles with texting, taking pictures, or using apps on your phone then a virtual camera isn’t for you. Please note that you must have WiFi to use this camera.",5.0 out of 5 stars,"Reviewed in the United States on February 24, 2020"
264,Randi Lieteau,Over am,"                    The media could not be loaded.
                




   I've been using this camera as a baby monitor for my daughter, but last week we had to go out of town, I got the Nooir outdoor camera thinking that It was going to work just like this one, so I needed another one to watch my backyard, and since I didn't have time to order another one anymore I decided to use this one. I know that this is not an outdoor camera, but I placed outside my kitchen window, and within 5 minutes of leaving my house my dog got it! (See the video)I was already resigned thinking that it was over for it, and guess what? It still working! Even though my dog played with it as it were a ball nothing happened to it and it still works perfectly fine.I LOVE LOVE LOVE  this camera. I'm saving money because now I want to buy another one for my living room and of course a second nooir outdoor camera 😂I really recommend it. It's 100% durable and it resists everything.The only issue is the app but nothing wrong about the camera.",5.0 out of 5 stars,"Reviewed in the United States on July 18, 2021"
265,Aurora Baldwin,Great way to monitor my kitten,"  I bought this so I could watch my kitten while away and it’s been a huge help. The sound detection notifications alert me when he’s meowing so I can quickly check on him. It’s also great to know when he’s asleep so I don’t open the door and wake him up. It’s been a big relief having this device. Issues wise, I really haven’t had any besides it didn’t connect after unplugging it. I had to delete the device from the app and add it again to fix the issue.",5.0 out of 5 stars,"Reviewed in the United States on August 22, 2021"
266,nora m.,Not so perfect anymore,"  This is a perfect baby monitor for us! I was worried about it not having a parent monitor but that has not been an issue for us. It has great clarity and sound. I love that it works with my phone or my echo show.***update*** we have had it a little while now. I am less impressed. It does work with the echo show however it often buffers and when that happens it gets dropped from the echo show. So while I’m sleeping, thinking I have the monitor up I actually dont and have no idea the baby is awake and crying. Very disappointed.",2.0 out of 5 stars,"Reviewed in the United States on June 9, 2021"
267,Johnathan,"Low price, low quality, but good customer service","  We’ve had the Nooie 360 for several months now, and overall I’m pretty unsatisfied. The camera has always taken a very very long time to load up the feed, sometimes requiring multiple closing out of the app and reopening. The image quality is just fine, not great. Very slow FPS. I also don’t love that it tries to sell you cloud storage and other products within the app.More recently, as in the last week or two, the camera will randomly just stop working altogether for hours at a time. It displays a message saying your camera is offline, despite no wifi issues with any other device in my home, and the camera itself displaying the white light indicating it’s on and working.I definitely regret going the cheap route. You get what you pay for with this product.UPDATE June 2021:Nooie customer support did reach out to me after I posted my review and they asked me to double check the app I was using and offered three solutions to my poor experience: a full refund, another camera, or another item from their line of products. I went ahead and took the full refund which was processed quickly. Overall I would say the product review remains the same, however I do appreciate the effort and timeliness from their customer service department. Updating to 3 stars for that reason.Also note for future customers - I did notice when double checking my app that in the iOS app store, there are actually TWO different Nooie apps. One is called ""Nooie Cam"", and the other is called ""Nooie"". Both from the Nooie development team. The correct app to use is the one called ""Nooie"".",3.0 out of 5 stars,"Reviewed in the United States on May 6, 2021"
268,Breanna Rheinschmidt,90% of the RING 4K functionality at less than 10% of the price!,"  I am not one to write reviews all the time but I had a baby not too long ago and a camera to watch her while sleeping was a must... I just saw a review on the RING 4K camera and I was impressed but then I saw the $500 price tag, wtf? No way... for a webcam????So I decided to try a cheap version first to see if I needed something as bad-a as the ring 4K and let me tell you. I DO NOT, and neither do you. This cam has great picture quality you can aim it remotely and 360 degrees, and it works all the time without problems. There’s a tiny little of lag about half a second. There’s a slot for an SD card to record video.The night vision is awesome. I have this in a room that isn’t too big (14x14) and it can see across the room perfectly.You can access the webcam remotely with no additional hubs or subscriptions!!!Webcams are old technology I don’t know why companies try to charge so much for just adding a couple of “smart” features.We should all support those companies that are reasonable and sell you items like this, packed with the functionality you need and nothing crazy or useless just to charge you a ton.",5.0 out of 5 stars,"Reviewed in the United States on June 19, 2019"
269,Crystal L,Not that great a Camera,"  The picture quality and motion detection sensors are not as good as they claim. The night vision is good, gives you a good picture. But the worse part is the app. It takes forever for the camera to load up in the app. Every time you start the app, the wheels keeps running while the camera is loaded. Additionally, if the app is running in the background (like most of the apps do in the smartphones while you are accessing other apps in the phone) and you try to open the app after a while the camera never loads up. You have to close the app, make it stop running in the background and then open it again, and then wait forever for the camera to load up.",2.0 out of 5 stars,"Reviewed in the United States on November 17, 2020"
270,Diana Hurd,Good camera for a great price!,"  Originally, my camera was not working properly. After contacting customer support (through email) I realized I had downloaded the wrong app. This can be confusing, as there are several for Nooie.  Camera works great now and lets me check on my fur baby throughout the workday. I will be using the outdoor Nooie camera soon. Hoping to have equally good results with that. This camera would be excellent for pets or babies! It’s one of the cheaper, but effective cameras with 2-way voice out there.",4.0 out of 5 stars,"Reviewed in the United States on June 25, 2021"
