,User Name,Review Title,Review Text,Star,Review posted time
286,Jake S.,Finally finally,"  Finally Blink produced a doorbell. When I got the notification I went ahead and pre-ordered. If you invested into the cameras already the doorbell is a no brainer. Once you scan the qr code everything syncs to your account. Name the camera, pick its location.... smooth setup. It can either be battery powered or hard wired to an existing doorbell. We preferred the battery option so we'd get the optimal placement for it. This being our first video doorbell I have nothing to compare it to. Honestly never thought of purchasing one until this was offered. We have no issues. Only thing I'd ask is would it be possible in a update to add a few new chimes. Our previous battery powered doorbell and receiver speaker's bells were more harmonious vs blink's sounding winey. Maybe it's in the settings... If so I'll update this post.",5.0 out of 5 stars,"Reviewed in the United States on November 18, 2021"
287,FrankJ,Great start but not as advertised,"  I have been a long term Blink customer (prior to Amazon ownership) and overall I've been happy with the family of products. Affordable, does the job, and no additional services required. I've long awaited the door bell. Installation was relatively straightforward; just follow the online installation instructions. The one MAJOR disappointment I have is the fact that the unit DOES NOT work with IFTTT. (I challenge anyone to show me how to get the camera from the doorbell to show up in the motion detect trigger within the free IFTTT app.) Blink tech support was no help. They said ""it should work"" but made not recommendations beyond what I had already done (e.g. remove the blink activation from IFTTT, sign out, etc, etc). This was a huge disappointment because I was going to leverage IFTTT on the camera trigger to activate my IFTTT enabled ""door bell chime"". Based on the fact that the product doesn't work with IFTTT I gave it two stars; fix this problem and I'd adjust the review to 4 stars.",2.0 out of 5 stars,"Reviewed in the United States on December 16, 2021"
288,Matthew Bailey,Motion notification is slow,"  They are ok, accept for my wife trying to use them.  She is technologically impaired.  Sorry honey.  Anyway, yeah, they are just ok.  I get the notification that someone is at the front door, and by the time the video loads, the person has come and gone.  I've only had one person use the door bell.  That worked okay too. I'm going to have to fine tune the aiming of the doorbell camera, as I cannot see the face of the person whom is at the door.  I have three additional cameras, and  yet to install the third one.  One of the cameras I have outside, I placed in a poor spot...right above the dryer vent! Duh!  It has picked up the neighbors pets that roam the neighborhood, but it also has been fogged up by rain, snow and of course, dryer steam.  One other camera is in the house, and my wife reports that when I speak into my phone, to that camera, my voice is broken up.  I thought maybe I was talking too loud.  I have more testing to do.",2.0 out of 5 stars,"Reviewed in the United States on December 19, 2021"
289,M Perkins,Returned,"  I returned all of the Blink doorbell things.  I had it all hooked up and set to go after three attempts. Found the back of the doorbell broken, just the back. Asked for a replacement which is not done. Asked to replace JUST the doorbell. Couldn’t do that either. Since my doorbell and Sync 2 module were purchased as a set, I had to return both. The doorbell was already mounted as were 1-2 cameras. We had to remove them all. The cameras are worthless without the doorbell and the sync 2 module. It was all very frustrating. To top this all off, I bought the doorbell and sync set during Black Friday sales at a really good price. If I were to replace the set, I would have to pay the difference, an additional $35. Oh, but I was generously offered a $10 refund. I’ll wait until Cyber Days to maybe purchase these again.",1.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
290,Central New York Shopper,Works really well - quite happy with it after almost 1 month,"  This was a very affordable door bell and I am impressed with how well it works.  There is one thing I have noticed that could use a bit of improvement and that would be the coverage is a bit less than I would like on one side.  I don't know why since it's aimed straight ahead but it definitely favors on side over the other.  But that's fine if they get in the sight closer up it sees that and sends a notification.  The speaking part works very well and notifications can be picked up when away from home.  Now whether that means it reaches my phone or it's feeding off of my ipad and then sending to my phone I can't tell you.  But it's nice to know what's going on while away.  I haven't hooked it up to my amazon devices yet, we shall see if I want or feel the need to do that, but right now this works just fine.",5.0 out of 5 stars,"Reviewed in the United States on December 21, 2021"
291,J Mama,"Too good to be true... Please! read the review other then ""5 stars"" before buying.","  This is my review, it may sound biased or even hatred to it but I purchase this Blink doorbell with Sync Module 2 on sale on Nov 29, 2021, for $65 + $15 USB flash drive. I won't recommend buying at full price unless you are the type of person who is the monthly subscription user and by all means. It is a great device with a subscription.Without the subscription, it kinda sucks... I live in an apartment complex and needed some kind of camera to record the delivery of my packages. Since packages get stolen is very common in my area or any apartments in general. This is my opinion but I also hate subscription fees... There are way too many subscriptions now these days but the Blink doorbell was a cheaper option vs the rest of the doorbells on the market.The truth is that once your free 1-month trial period is over. The doorbell turns into a security camera...  The only function it has left is to record the motion detection onto the flash drive connecting to Sync Module 2. The ability for me to view my video footage without paying extra, it sold me into buying it. My biggest complaint is that it ONLY record motion detection footage without subscriptions! You are no longer able to record ANY footage from someone walking up to you're door and pressing the physical button. My second complaint is that it uses an expensive battery and has no ability to use a rechargeable battery?? C'mon now it's 2022..This doorbell gets 3 stars and that me being generous... Because in one whole month, I have to unplug and replug the ""Sync Module 2"" too many times. It randomly stops recording footage into the flash drive even though I get a notification of ""Motion detected at your front door""? What other feature is left if this doesn't even work properly for a non-subscription user? Amazon please work on your Sync Module 2... It need some kind of feature like button on the app for a ""reset"". I'm not home all the time to keep unplug and replug for it to start recording onto the flash drive again.Oh, I guess the only thing I don't have a complaint about and that works great is ""Alexa integration"".",3.0 out of 5 stars,"Reviewed in the United States on January 26, 2022"
292,Debborah Richmond,Affordable Wireless Doorbell Cam,"  A great alternative to Ring and other more polished and expensive products out there. Pretty simple setup.A few things to keep in mind:1. Setup the sync module first and then the camera. (Also have USB Flash Drive Ready for storage)2. Also setup your your ZONE so that way, the camera doesn't record all the time and kill your battery prematurely.3. Enable Alexa integration to allow notification charm on echo devices besides your phones.A couple of features and enhancements to make it better:• SD or Micro SD instead of USB Flash drive will save some space.• Builtin Charm on the Sync Module will definitely help those who have family members that may not have access to the app or may not want to link to Alexa and echo devices. Since the sync module requires direct power anyways adding in a charm makes it simple for most users.Not sure how battery will hold up. Will update once I have more detail on this.",5.0 out of 5 stars,"Reviewed in the United States on December 23, 2021"
293,Marisol,Compatibility issues with some WiFi routers,"  I had tons of issues with the Blink Doorbell which were only solved after I moved all my Blink devices to a different WiFi router.Using my previous router (which was working with all of my other wireless devices), half of the video clips were missing from the Blink app, errors occurred during configuration & when saving settings, the Blink app usually failed to take a snapshot or bring up live video, the Doorbell locked up and required batteries to be removed to reset it, clip backup failures intermittently occurred from the cloud to the Sync Module 2's USB drive, etc.  These issues went away with a new WiFi router.Now the biggest annoyance is that, with Motion Detection enabled, I get notifications on my phone every time a car goes down the street.  But at least now there's a video clip recorded.",3.0 out of 5 stars,"Reviewed in the United States on December 17, 2021"
294,Taylor Jade,Returning,  Needs the absolute best wifi on planet earth to even work.Does NOT have a door bell chime inside the house you will need your phone with you at all times.Loading the live view is impossible. I included a shortened video it went on longer.This product works when it wants toIt’s only been 3 hours with it and I hate it. I am returning it.I don’t like the quality of the picture or sound.  I wanted a good wireless camera as the wires for my doorbell are already in use and this is what they offered on multiple sites so I went with it uhm wth. Bad choiceAt night the outdoor light from 2 ft above distorts the whole camera view I have to take off the porch light to get a “okay” view.Picks up every motion … it’s fall leaves are falling also a delayed response and notification. Wow really wanted to like this product will most likely buy the ring camera.,3.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
295,Taylor Jade,Great Video Door Bell,"  A great video doorbell for the price. It may not be or have the high-quality video and advanced features as some of the other competitors in the market but it does the job well.  Plus, I decided to get the blink doorbell since my home has many blink cameras (indoor and outdoor).  The price seems right but it did not include a corner or wedge mount -- that will cost you an additional 13 dollars or 8 if you get it on sale. Given that the corner or wedge are essential parts for doorbells that are to the side of the door, I thought this was an oversight by blink to include it since for pennies for the dollar they could have included these parts. The video quality is good during the day it has a bit of trouble dealing with the front when the sun is out. The night video is ok (grainy but it works).",4.0 out of 5 stars,"Reviewed in the United States on November 8, 2021"
296,Bob k,It is fine except for the mounting process,"  I agree with the other reviewers who struggled with the mount.  The camera and microphone work great and it was very easy to connect it to my existing Blink account and sync module--works well on my phone and my Alexa Show. The ONLY problem is the mount---I watched the video, followed the directions and tried my best to get it to work with my vinyl siding--no problem connecting the back piece to the siding but I couldn't get the camera/doorbell part to connect to the backpiece.  The only way I could finally use it was to connect the back piece to the unit before mounting, and then use heavy duty double sided mounting tape to connect it to my outer glass door frame. It works, but heaven knows if I'll be able to take it apart when I need to replace the batteries!  Maybe they'll have the problem fixed by the time I need to service it, and I can just get a new one!  Fortunately the price was reasonable.",3.0 out of 5 stars,"Reviewed in the United States on November 14, 2021"
297,D. Finch,"Great video doorbell, but...","  I got this for my husband for Christmas and we installed it to the existing doorbell wiring. When we press the button to test it, there is a humming sound that continues for some time. Did research and found out that our 40 plus year old door bell did not have enough voltage to make the video door bell work properly. We need to upgrade the transformer for the existing door chimes. Long story short, I have no idea where the old one is and don't want to crawl around in my attic or in the crawl space of my home. Found a website that addressed this very issue. Did you know there is such a thing as a plug in transformer? I did not either, but for around $20 I can upgrade the transformer and not have to crawl around in my home in search of the hidden transformer. Blink needs to have this as an option for this model video doorbell.",4.0 out of 5 stars,"Reviewed in the United States on December 31, 2021"
298,Rusty Nuts,Come on Amazon You can do so much better!,"  First, I tried Ring. After two non-working units and countless fruitless and frustrating hours I gave up. For some reason I decided to try Blink. When will I learn?Pros:*Easy Installation (You do need to drill holes)*Monthly service is reasonableCons:*The two year battery died after 40 days.*The doorbell doesn’t ring on Alexa so it only notifies people with blink installed on their devices. Not great when you have a house sitter or company over.*You can’t change the field of view like you could on the Ring so my device is picking up the road when armed and constantly going off.*There tends to be a lag when trying to view motion or doorbell activity even with excellent wifi.Overall, Amazon missed the mark again.",1.0 out of 5 stars,"Reviewed in the United States on January 14, 2022"
299,Silo Sam,Too much trouble to install,"  Spent more then two week, countless support calls, talked to at least 6 different tech supports, 2 replacement unites to finally to get the doorbell to connect to the network.Both time the units were determined to have firmware issue where it does not join the system together with the sync module. However it would connect separately without a sync module.Also, according to tech support, since I have over 30 wireless devices connect to my router, the door bell won't connect. I have multiple cameras, smart-home devices all works just fine with my route and never got blamed for having too many devices.Some other problems with the camera, it appears that can only work at one task at a time, when motion detected, can't view live, don't get door bell button press notifications.Also take a long time to view a recently recorded clip, will see a motion notification but take a long time before the recording can be viewed, and this is with the sync module. Only if it is recording to the cloud, with the subscription, than the clip is viewable almost instantly after recording.",3.0 out of 5 stars,"Reviewed in the United States on January 6, 2022"
300,Yuri Contreras,STAY AWAY!  BACK PLATE ISSUES - POOR DESIGN,"  I’ll try to be brief but all those complaints of people saying the doorbell won’t click to the back plate are true!  To Blinks credit, their customer is great and they have acknowledged this poorly designed doorbell. They are sending me a replacement so I’ll have to wait and see but wow. It’s as if a child with no design experience drew something up and the engineering team decided to go with it. If you’re lucky enough to get the unit to stick to the backplate, you still have to worry to not break it should you ever need to replace the batteries or remove the unit from the wall. The clips are so flimsy and the overall cheap quality of the doorbell is such a let down considering their camera system is top notch - which is why I got this doorbell. They definitely dropped the ball on this one",1.0 out of 5 stars,"Reviewed in the United States on December 1, 2021"
301,Melissa Holden,Almost useless,"  Communicating through the door bell is useless. There is at least a 5 second delay between what happens on the porch and what you see or hear on your phone. Picks up sound well enough, but the speaker sounds like a garbled mess. Tech support acts like it's the internet that's the problem, but no other devices in our house have any issues with the network. Motion detection works well and notifies for every movement, but only some videos actually upload.",1.0 out of 5 stars,"Reviewed in the United States on November 21, 2021"
302,James M,Useless,  We bought this as a cheaper alternative to a ring doorbell. Which I’ve also owned and returned. The motion sensing on this is terrible. You either get every single motion detection. Or none. It got to the point where I had to shut off the notifications because I was tired of seeing cars drive by my house. Also have had this for 2 months and have already changed the batteries 4 times. Which isn’t cheap or easy. Now after this last battery change it has dropped the network and will not reconnect. Which is great considering I just had to sign up for a yearly plan. I say had because after the trial period it will no longer save recordings without a subscription basically making it totally useless.  The basic plan is what I bought  $30 for the year. Which i actually thought was reasonable. But now the camera is just a prop to repel any bad apples from messing with my house. It won’t connect or record anything.  Definitely wouldn’t recommend this.,1.0 out of 5 stars,"Reviewed in the United States on January 15, 2022"
303,Susan,"Not like other Blink devices, and not for you if you are used to Ring devices","  LIVE MODE:I’m sure this doorbell works for some people, but if you’re looking to check what happens around from time to time, beware that this device does not have a “live video” option. This is odd considering Blink’s devices are mainly used for live video surveillance and motion detection. So you’ll have to wait until someone presses the doorbell button (if you don’t get their membership) to detect movement. You could set up the armed mode, but then you’ll be dealing with unwanted notifications if your door bell aims a busy street.SET UP:Set up wasn't hard, and I used command strips to test the device before mounting, but I can see what others refer to when they say it’s hard to mount. The plastic part that you use to drill the device to the wall doesn’t line up well with the device’s prongs to attach, so I had to force it in fearing it would crack and break.In the end I’m returning this because I rather pay a little more for a device I’ll definitely use, won’t have to just settle for, and have to wait til the company releases basic features that other devices already have.",2.0 out of 5 stars,"Reviewed in the United States on November 16, 2021"
304,M Wallacito,Installation Journey of Blink Doorbell,"  This has been a week long journey to get the Blink Doorbell to work.  The phone support the first two calls was not very helpful.  They wouldn't listen to how I was stating the problem and sent me a new backplate that really was not the issue.  Both times they said to call an electrican, but I knew that wasn't the issue.  I called the third time and connected to technical support.  They were very helpful and lead me through the app instructions for a wired doorbell.  There was a step that I had to indicate in the app that my voltage (low voltage) was within the range acceptable for the doorbell.  Once that was done, we continued through the app instructions and the doorbell now works fine.  Do follow the directions in the app, especially if doing a wired doorbell.  A big thank you to the Blink Tech Dept.!",3.0 out of 5 stars,"Reviewed in the United States on November 18, 2021"
305,Karl,Blink doorbell,"  I was hesitant to purchase this based on some reviews about mounting problems. I replace the ring doorbell with the blink doorbell since I have blink cameras. I had absolutely no problems mounting it. Took about 5 minutes and it's working well. I will update further after the 30 days free trial.*Update* all cameras and sync module blinking green, won't read wifi. All my other devices are working fine.  Have a strong wifi.. Don't even bother to contact customer service, they will just blame it on your wifi even though cameras were all working fine for weeks.*Update 2* After working all day trying to reset all devices it suddenly started working. I don't know if blink servers were down on their end. They should probably notify us if that was the case. I will give this one more chance before I pay for subscription plan.",3.0 out of 5 stars,"Reviewed in the United States on December 15, 2021"
306,Tenaesia,Live view extremely hit or miss,"  My husband and I got a blink camera system because we wanted external security cameras, but we live in a rental, so wired in was not an option. That being said, the battery powered security options are very limited. Blink seemed like the perfect solution.It will do for now, but for anyone with the capability to wire in their system, I would not recommend blink. More often than not we get error messages saying “live view failed” when we attempt to look through the cameras, and I have yet been able to successfully look through the doorbell. It does pick up motion and the clips are clear (for all the cameras) but this has been very frustrating for us.Additionally, I have been unable to set up the “zones” for the doorbell because it will not allow me to update the thumbnail to check the zones, because live view is unresponsive. So overall, I wouldn’t recommend these cameras, but it will suffice until we are somewhere that we can wire in.",3.0 out of 5 stars,"Reviewed in the United States on November 30, 2021"
307,Amanda B.,What’s powering the doorbell?,"  Be AWARE,Good little front doorbell camera. Motion sensor is great. I had the battery installed to power the camera and it’s wired to my chime. After about a month usage, it would say low battery. I thought by wiring to the home chime, the doorbell will draw power from the transformer. After doing some reading online, I was wrong. Blink doorbell will only be power by 2x  AA batteries. The wired connection is only for hooking up to your home chime. Blink doorbell CANNOT BE POWER WITH WIRED CONNECTION. Please be aware of this. Why required 16-24v wired connection and not power the doorbell? Worse designed flaw. I would give it 5 stars if the camera can actually be powered by wired connection.Updating my review from 3 to 4 stars.1/01/2022Was recently contacted by Amazon blink specialist about an issue I had with the blink doorbell camera. Their support was spot on and was able to help clarified some of the issue I had.1.verified that the blink doorbell camera CAN NOT be powered by wired connection. 2 AA battery is required.2. They are sending me a sync module to help make the doorbell battery last longer. Hopefully this will make my battery last more than a month.3. Description and pictures doesn’t clearly state that wired connection will not power the camera. The support team sent my concern up to the marketing team.4.I bumped the review to 4 stars because of their support team. Their fast action and responds",4.0 out of 5 stars,"Reviewed in the United States on December 17, 2021"
308,Malcolm,Affordable smart doorbell,"  Recently (few months ago) started looking to replace my old smart doorbell and found a good deal for Blink doorbell. I already had Blink cameras so didnt had to buy additional sync module. By the way if you dont already have Blink sync module, you will have to buy it at additional cost.Overall, the camera has been working good. Video quality is good , night vision can be inmproved. Alexa integration is done well, and I have automated the doorbell to telecast to my echo show when the door bell is pressed. Sound quality can be improved as I had some trouble. All in all a good buy, I will recomend if you already have a Blink sync module or other Blink cameras. If you are not tied into the Blink ecosystem, buying the sync module adds up and dosent keep this door bell price effective.In addition, I like that one can opt out of the monthly subscription and store all the videos locally on the Blink sync module. Thats a big cost saving.",4.0 out of 5 stars,"Reviewed in the United States on February 9, 2022"
309,Len,The doorbell is complete garbage. Very cheap and the back cover is horrible .,  Don’t waste your money. I have a whole system of blink cameras and the Doorbell is cheaply put together. The back cover will break and fall off before you get a chance to hang it. And if you can hang it it will certainly fall down with the slightest touch.,1.0 out of 5 stars,"Reviewed in the United States on October 30, 2021"
310,Iniysa,You get what you pay for,"  Worked well for the one free month of subscription - live view came up fairly quick and saved video access was fast.But after that even basic live view stopped loading. For weeks it would either not work or take forever to upload live view. Of course, same internet connection, same product settings & everything else. Then last week it started loading but today, not in the mood! And dont forget, all this “nothing” after pairing it with a $35 hub.Yes it rings the original home chime but needs battery to function. Slick marketing! Made me think connection to existing wiring also powered this doorbell. Now the battery life is literally only handfull weeks if you arm the system for motion recognition.Overall cheap product gives you cheap functions! I will likely replace with higher quality doorbell so that at the very least it shows me front door on the app. Otherwise your conventional electric doorbell is best!!Sorry Amazon… its one of your most disappointing products!—Amazon fan",2.0 out of 5 stars,"Reviewed in the United States on January 23, 2022"
311,Laurie,Used in a well lighted secure apt building,"  I just bought one and will mount it on my door inside an amazon vice grip door mount. I will hot glue the front face to the mount it will sit in, plus use the packing to keep it in place as well.Just an FYI the back plate doesnt always snap onto the back plate. i had to call to get a replacement. But it still works with batteries without the back plate being attached. The back plate is mainly used for mounting and holding batteries in place. The batteries really dont need back plate. Only for wall mounting purposes.Just a warning the device left like its outside can be easily dismounted or takened apart from its base. If someone wanted to take it they could. There is no locking method to secure front plate to the back plate mount on the wall.",3.0 out of 5 stars,"Reviewed in the United States on March 7, 2022"
312,Nathan R Z,Great Addition to Existing Blink System,  I have been supplementing my wired security camera system with Blink XT2 cameras in locations where running wires to the necessary location would have been inconvenient. Been working well for past year or so. This doorbell addition now allows me now to view the faces and not only the tops of the heads of individuals coming up my stairway where a Blink camera is positioned higher out of arms reach.Works much better than anticipated in terms of recognition of motion and recording of images. Note that camera doesn't do well pointed into sunlight as images tend to get washed out if you've got a bright backlight behind the subject but overall cannot complain about this product. Have not gotten any false motion triggers unlike with the other Blink cameras.,5.0 out of 5 stars,"Reviewed in the United States on December 13, 2021"
313,J. H.,Slow response time when not using the cloud but the Sync Module 2. Not very useful.,"  I'm using it to replace an existing doorbell with 24Vac power supply. The installation is quite streight forward, and the wedge mount is very good for those situation where you need to put the camera with a certain angle. After the installing the hardware, following the step by step App instruction is not a problem, but if you have a Sync Module 2, it may be tricky to notice that both system must be under the same group (The interface/instructions could be improved). The real issue is the response time, if you have a cloud subscription the App will show images and video pretty fast, if you only plan to use the Sync Module 2 , sometime it takes more than 20-30 seconds to show a live image, meaning it's too late to see somebody at the front door.Is it meant to be like that to promote the cloud subscription?During my tests I also noticed that the motion detection is often sending a notification with a picture showing nobody, meaning I had the time to walk at the front door and away without been captured by the camera.The 2 way audio quality is very good.So far it is not meeting my expectations.",3.0 out of 5 stars,"Reviewed in the United States on January 19, 2022"
314,Douglas McMorrow,Cheap junk with known bugs- DO NOT BUY THIS,"  I have spent too many hours on the phone and in chat with support only to learn that there is a known bug that notifications do not work with Android phones (S21). What a crock. Unless I stare at my phone 24/7 I will never know someone is at the door. Even when all of the apps are installed and connected it takes way too long to connect to be useful. You want to answer the doorbell in real time, not wait for it to synch up every time.  Even the motion detection is not useful because the filter grid does not work. I bought an Echo just to act as a wireless chime because Blink does not make one. It is basically useless. Spend more money and get a working product. Blink, don't release junk before it is tested. Duh. How terribly disappointing. Amazon should know better.",1.0 out of 5 stars,"Reviewed in the United States on March 15, 2022"
315,Ali V.,Pretty but not functional ……,"  ***UPDATE: Blink contacted me after posting this review. They’ve done an excellent job resolving the issue. They determined the doorbell I received was defective & they sent a replacement. Replacement has been working well for almost 2 weeks now. I’ve updated the rating based on the great service and getting a replacement. ***I bought this to replace my Ring that stopped working after many years. Product looks pretty but functionality is lacking tremendously. My feedback:1) Needs AA batteries even when wired. Batteries barely last a week.2) Video quality is poor unless you set IR sensitivity to medium or high. However, this drains your AA batteries significantly.4) door bell chime does not work once battery drains5) with battery draining this fast, if you are away from home for more than a few days, you can be assured you won’t have video recording (sync module needs to be purchased separately, fyi).",4.0 out of 5 stars,"Reviewed in the United States on January 4, 2022"
316,Vette06,The ABSOLUTE worse setup instructions ever created. Awful tech support.,"  I was very hopeful in buying this ""smart"" doorbell. Tried to set it up and had no luck getting it to work. Just had a flashing blue light on the doorbell button but nothing else. The instructions are almost non-existent. I called tech support and after going through several automated steps, I was put on hold for the next available agent. After about 5 minutes, an automated response comes back to tell me they would have to call me back. Alright. This could wait until morning.  Well guess what? Morning came and went, as did the afternoon, as did the evening and no phone call. I finally got it to pair with the sync module only to discover that the lag time in the live view is pitiful. By the time you open the app and look to see who rang the bell, they are gone. The next day, I returned it for a refund. But wait! There's more. Five days later, tech support finally calls me. I chuckled and told them it was too late. I had returned the item. So to sum it up, if you think you might be one of the lucky ones that gets it to work out of the box, relying not on the lame setup instructions that comes in the box but on a few YouTube videos... I wish you luck. But if you think their tech support will. be there for you when you need them, THEY WON'T!",1.0 out of 5 stars,"Reviewed in the United States on December 14, 2021"
317,Scott Akam,Impossible mount!!,"  I believe the actual function of the unit is probably ok.The structural integrity of it is another story. I tried over an hour to mount the unit to the back mount, to no success.My frustration level at this point is a bit beyond reason. No response from tech support, impossible to get anyone from Blink on the phone, even for Amazon! NOT HAPPY",3.0 out of 5 stars,"Reviewed in the United States on October 27, 2021"
318,SJ,Setup wonky,  hard wire fix…… leave batteries in during setup. Take out when done.If you are using a hard wired unit use a meter to determine volts.Backstory:I hooked everything up as it should be but the setup app was not recognizing the door bell as there wasn't power to proceed( with doorbell wires hooked up and no batteries) I did this 3 times. Followed their directions to a “T”. Still didnt work got stuck in the app.Finally I put batteries in AND hooked up hard wires followed all steps within app. Bam. Doorbell box chimed. App said it was running off external power.I was able to remove batteries and not ever worry about it again.The physical mount plate i had no issue with. Less pressure seemed to not break it.,4.0 out of 5 stars,"Reviewed in the United States on November 22, 2021"
319,R Daize,AMAZING DOORBELL,"  I have several Simplisafe products, at a much steeper price, than the Blink Doorbell. I Love this doorbell. We put it on our back door, where most people come in and it has worked beautifully. It rings on my cellphone and on the Alexa in our home. We also, have 6 outdoor cameras from Blink and they also work beautifully. I truly can't find anything I do not like this doorbell. We have been contacted by the Blink Customer Service Dept. before when one of our outdoor cameras was not working properly. They sent us a new camera. An absolutely amazing company that offers great products and great service. I highly recommend this doorbell. We connected ours through our wired system. We have recommended to several folks who have visited us and they have also purchased.",5.0 out of 5 stars,"Reviewed in the United States on November 26, 2021"
320,Jeremy,Bang for the buck!!!,"  I rarely write reviews but this product is just amazing for the price. It’s half the price of the Ring and works like a charm too for half a price (we had Ring when we were renting). The night vision is good not perfect but I don’t know with the complaints. Then you can turn on(or off) motion detection if nobody’s home and you want it to act like surveillance cam. Complaints about the motion is being detected every time a car passes or person passes on the road are probably not tweaking the their active/inactive zones.2-way mic/speaker is good but not perfect. If you press “talk/mic icon” and there’s a lot of background noise near you, the audio you’ll be receiving on your end is not that clear but it works very well.The ecosystem or app response is nice. Doesn’t lag or hang up (unless you have a bad internet of course!).I’ll recommends this to everyone. I actually told some of my friends and families already about this wince it’s quite knew that they only know Ring and Eufy.",5.0 out of 5 stars,"Reviewed in the United States on November 17, 2021"
321,Amazon Customer,Waste of Money,"  I really do not want to degrade the product, therefore, I will say it was a poor investment for me.I purchased the Doorbell and two Outdoor Cameras, and here are my concerns.1.  By the time the camera senses the motion and start recording, the subject has ""Come and Gone"".  The closest I have seen someone approaching my house (front) is their back entering the porch area.  The Amazon delivery people are so fast, I get a glimsp when they ring the doorbell and the front camera does not pick them up ""Coming or Going"". The second camera is on the Patio (see #2).2.  On the few (very few) ocassions that I have been able to see a subject (all three cameras) I was not able to identify who they were because they were blacked out due to back light.I went online to the support site and it indicated the delay on recording wass due to weak wify signal, so I attempted to measure signal strength with two phones and a laptop at each camera location. (my neighbors had to think I was crazy on a ladder with a laptop)  The signal strength was good on each of this devicees. I removed the cameras and checked signal strengthon each staanding in front of the router.  I switch to the ATT modem and each time the camera indicate weak signal (2 bars).  I cannot say definitively that it is the camera but I am suspect.  BTW, is there anyway to switch wifi connections without deleting the camera?  The sync module seems to be fine, but it is sitting next to the router.I missed the return deadline due to illness but I am asking them to replace the camera, maybe, I will get lucky.  I will update this post if I do!",1.0 out of 5 stars,"Reviewed in the United States on March 22, 2022"
322,Alan,Love love love ❤️,  UPDATE:  I still love this system. I have 2 doorbells as well as 2 outside cameras. But the one thing I don’t like is the lag. It doesn’t start recording fast enough and sometimes you miss whatever triggered it.  I’m hoping the developers will work on that.  I wish I could give 4 1/2 stars.  I don’t want to go down to 4 stars but the “lag” problem does take away from the 5 stars.It was completely simple to set up.  It works perfectly. Be aware that you set a lot up in the Alexa app.  I couldn’t change my chimes today and it took me all day to figure out You don’t set it in the Blink app - you set it up in Alexa.  But I’ve seen a lot of complaints on here but I love it. I ordered two doorbells and they work so well I ordered a couple of Blink Cameras.,4.0 out of 5 stars,"Reviewed in the United States on December 4, 2021"
323,me,Did not detect a human walking in front of it,"  For over ten days, it seemed every movement successfully tripped the motion sensor. Cat, moped, human, puppy, deliveries, me stepping onto the porch to feed kittie; the sensor seemed pretty sensitive. Then, about three days ago, apartment management made it onto the porch to leave a flyer and the motion detection only caught the individual as they left. Retained a bit less confidence in the system but at least it caught SOMETHING. Then, earlier today, quite randomly, I glanced out  the window to see someone walking on the sidewalk in front of our door--the same sidewalk upon which small animals have trotted and set off the camera--and NOTHING. It was kind of unbelievable after having a tumbleweed set off the system from well beyond the sidewalk. Nuts.",3.0 out of 5 stars,"Reviewed in the United States on February 27, 2022"
324,Nicole Oxley,Pretty Good Product,"  It's nice to integrate into just one app, but the entire system has to be armed in order to have the doorbell cam detect motion or capture clips. It will still capture if the doorbell rings, but I miss it functioning like a camera and just showing motion detection. The 'arm' schedule is very difficult to set up in the app - it's all or nothing - so it's a lot of manually turning the camera on. I'm on the fence and may return or sell, and go back to my Nest.Update: I got a second sync module and am now able to arm only the blink camera and leave the rest of my cameras unarmed. Much improved. The nest cam was still a little quicker to show a preview with the doorbell press but overall I've updated to 4 stars. Blink was much easier to install and connect.",4.0 out of 5 stars,"Reviewed in the United States on November 19, 2021"
325,JLW,Tech support was excellent with an issue,"  We love this doorbell. We had an issue with installation, the doorbell wouldn’t communicate with the Sync Module correctly. We tried troubleshooting ourselves & had no luck so we contacted tech support through the RouteThishelps app as recommended in the troubleshooting steps. I recommend downloading the app If you have connectivity issues. Tech support was able to give us a solution that worked on the first try.The video quality is great. We have better granularity on defining the monitoring zone than we did with a Ring doorbell. The doorbell is sleek & matches the exterior making it almost invisible from the sidewalk. We love that.The doorbell doesn’t work great on a 5G network. I hope they fix that soon. Otherwise, great device.",5.0 out of 5 stars,"Reviewed in the United States on January 25, 2022"
326,AFSHOOTER,Blink Video Doorbell Review - DEC 2021 - Video Capture Response time is way too long!,"  Decided to try the Blink and was not too disappointed. Read some of the reviews about issues like the base plate not being easy to install and WIFI connections. First off my existing doorbell transformer supply power is 11VAC which is below the required 16VAC minimum required. Works just fine on 11VAC. 2nd, the base plate seemed to not want to snap into place when mounted flush against the door jamb. I ended up using two small pieces of 1/4"" plastic tubing cut to about an 1/8"" as a stand off. Once the base plate was just off the surface it seemed to snap into place very easy. Overall the installation was a breeze with the only pain being with the Alexa integration. My only issue is with video capture response time as you could drag the couch out of my house before the capture starts .  Still haven't been able to get Alexa to make any announcements. I'm sure it's just something I missed in the Alexa App settings.",4.0 out of 5 stars,"Reviewed in the United States on December 16, 2021"
