,User Name,Review Title,Review Text,Star,Review posted time
178,R. Startzman,"Run, run like you were being chased by clowns.","  Well, simply put... They don't really work anymore. Out of a dozen events I am lucky to get two notifications or anything saved for that matter. The little record light is happily glowing with its Orwellian authority, but aside from that, nothing.Sprinkle in all the pricing hikes for cloud and the back and forth and plain misdirection regarding sync... (Heidi) You are better off choosing ANY other brand.Edit* And now I get locked out of my account because they don't have my phone number on file... You sell it first, then change the terms? Got it. These are going in the trash.",1.0 out of 5 stars,"Reviewed in the United States on March 6, 2021"
179,The Real Ms. Jane Doe,Why do I have to pay for a plan now? 9 months later.,"  I’ve had this for 9 months. The camera is just okay. Not great by any means. The main reason I don’t recommend is that when I purchased it I didn’t need to subscribe to a monthly plan to use and store videos. Now 9 months later, you have to pay for a plan to store, record or do anything more than just watch live. Another annoying thing is if you’re trying to watch continuously, after like 20 seconds it asks you to hit continue and continues to do this over and over. It’s frustrating when your using as a baby monitor.",1.0 out of 5 stars,"Reviewed in the United States on May 19, 2021"
180,Ben,Junk after terms of service change,"  Mostly JUNK now that you can't save clips.I bought these to keep an eye on my second residency when I'm out of town.The oroginal XT2 are/were great.After the change that requires a.paid subscription to view any video clips, it's no longer of any use to me.I can get better cameras with local storage and cheaper cloud storage.  The Blink plans are extremely overpriced for the quality you are getting.No local storage and overpriced cloud storage plans,.combined with crappy hardware that rarely functions properly is a deal breaker for me.Amazon keep adding crap no one wants or uses to Prime.  Why not include a few.clips of blink storage?  That would be a nice once rice to keep Prime...",1.0 out of 5 stars,"Reviewed in the United States on June 3, 2021"
181,DJ Z,9.63 firmware Auto-Nightvision latchup bug,"  These were a great deal. Plug-in mini-cams that would sync with my existing Blink XT Outdoor setup and that didn't break the bank. It was especially compelling since previous users of Blink had free cloud storage.The good:- Picture quality for the same money, these are MUCH better than the Wyze Cam v2.- Small and unobtrusive.- Audio in/out is better than Wyze (although still not great)- Motion notifications are very fast.- Motion detection trigger is available for Alexa routines for other use (i.e. motion detect, turn on lights, make an announcement)The bad:- Critically, at least at firmware version 9.63, there is a bug where if the NightVision is left on Auto for a while, the camera will lock up and not detect motion when transitioning from Night to Day mode. It is a known bug that is acknowledged by Blink. Currently the only way to reset it is to perform a Disarm/Arm. However, this is very bad for non-light controlled areas, say a garage. A Garage would typically be in Night mode with the doors close, but if the light turns on, the camera crashes. This renders the camera unfit for purpose.- Live streaming is limited on time. So use as a monitor is unavailable.- No geofencing. For an outdoor camera, geofencing generally isn't useful as you'd want the cameras to still be on while you're at home. But for an indoor camera, this is important without having to manually arm/disarm the camera. The older Amazon Cloud Cams had this as an option and was great.- Integration with Alexa is extremely limited. There is no support for Routines. There is no support for Alexa Guard. Disabling cameras by voice is tedious (must say, ""Alexa, ask Blink to Disarm my Outside Front cameras, my pin is X X X X"". Alexa usually doesn't get it done. And the words are so long that it's faster to disarm via app.",2.0 out of 5 stars,"Reviewed in the United States on October 29, 2020"
182,blueoceanfaith,Disappointed,"  Bought this in a bundle with the Echo Show 5. It was a whole fiasco with shipping.But as far as the Blink's performance, it was great during the entire month long free trial. But the moment I signed up for the monthly subscription, things immediately went downhill. The camera stopped detecting motion less than an hour of the payment processing. It catches and records movement whenever it wants to now. Sometimes it goes 1 or more full days without detecting anything. I've tried several times to sync it with my Echo device or other devices it claims to be compatible with but it never worked. It always gives a connection error message.Also, the app is always force closing at the most inconvenient times.I really wanted to love this product but its just not living up to its self proclaimed hype. I have proof these companies bribe people to give good reviews or change bad ones and it's annoying that Amazon does nothing about it.",2.0 out of 5 stars,"Reviewed in the United States on January 30, 2022"
183,greeneyez112,Junk,  Motion detection is terrible. Triggers when cars go by(50-60') but not if I am in the driveway at 20' range. The ir has a loud shutter sound when activating. Have tried zone and sensitivity settings and no better results.Update blink support contacted me and said the cams motion sensitivity is 20' or less and you should not aim this through  a glass window. I see no mention of this on the amazon product description page or in the tech data. I would not have bought this camera if I had known.update: still junk they just will not publish review.,1.0 out of 5 stars,"Reviewed in the United States on March 22, 2021"
184,Sean,Great until they pull the plug on you,"  I loved this camera for keeping an eye on my stuff until Blink decided my ""free trial"" had expired and informed me that unless I pay the price of the camera itself each year, it's basically a useless piece of plastic. If I'd known they had the same garbage business model as Vivint, I'd have just called those bloodsuckers directly.",1.0 out of 5 stars,"Reviewed in the United States on June 13, 2021"
185,Sean,Misleading marketing and poor tech support & customer service,"  I added several of outdoor cameras to our existing indoor Blink system earlier this year and then suddenly started getting notices that additional subscription payments are required in order to record and for storage which I've already paid for. I added the additional subscription payments to my account and now it won't record, plus there are many technical issues that have made it impossible to access clips the system previously recorded. And when I called customer support and technical support they were not helpful, full of excsues and rude.VERY DISAPPOINTED!",1.0 out of 5 stars,"Reviewed in the United States on May 25, 2021"
186,Juan Carlos Perez,"Cute, but it has its flaws","                    The media could not be loaded.
                




   I know it says indoor, but I use it outdoor for my bird feeder because I wanted something cheap to watch birds while I wait for my Bird Buddy to arrive. It works well for what I need it to do! It definitely has false alarms with cars and stuff and the app is not super intuitive, but it has decent quality. However the night vision stopped working about 6 months in. Might be because I had it outside, but I have it in a spot where it doesn't get touched by rain or direct sunlight.Anyway, it works for what I need it to so I'm happy!",4.0 out of 5 stars,"Reviewed in the United States on February 11, 2022"
187,Pilar Michele,Not reliable!!!!!,"  I got this for my sons room and my living room since we are in an apartment for more security, abs because we previously had a lotOf issues with out maintenance people. One recent update I like is that you can have an ‘extended viewing’ which is why I originally bought these cameras. But they are SO UNRELIABLE!!!  I’d say 80% of the time I go to get on my cameras, whether I am home or not, on the same WiFi or not, it will say ‘system unavailable’. I’m paying for a damn subscription every month because after so long having them, you can’t continue to use them after your free trial, and even with paying the membership, I still cannot view my live feed 8/10 times???!! So sick of these abs wish I had splurged a little more on something better. Please please take this in to consideration. They are NOT good to use for baby monitors. I bought it for that purpose and have seen others in the reviews showing their disappointment as well!",1.0 out of 5 stars,"Reviewed in the United States on February 20, 2022"
188,Dj Read,Security for my hotel room!,"  Works great, lots of settings options to get the perfect video. Built in microphone and speaker so you get sound or can talk to the person in the video. Setting up the camera was super simple, took less then 5 minutes, three easy to follow steps. I can finally leave my hotel room knowing my belongings will be secure. Operates through an easy to use app and always you to arm or disarm from anywhere using your phone. Very happy with this mini camera.",5.0 out of 5 stars,"Reviewed in the United States on August 31, 2021"
189,Brooke,I would not purchase this for home security purposes,  I received this product for $10 when purchasing an echo show 8. I set it up in my living room to test it picture quality is mediocre in the light 2 second delay for live feed if you turn off the lights it goes to night vision if you turn it back on you have to turn the camera off and turn it back on to see and color again. The night vision is horrible even at 5 ft away. If you're getting this to see a sleeping kid in a room VTech has better quality if it wasn't $10 I would send it back. I figured for 10 bucks it couldn't be that bad was going to put it in my son's room to watch him during the day when I'm home instead of speaking to him through the VTech owl.. I would not buy one again for any purpose. Motion detection is okay in a small space in the light when lights off extremely delayed.,2.0 out of 5 stars,"Reviewed in the United States on April 1, 2021"
190,Miguel,"While the camera itself is decent, it loses connection too often","  Between losing the connection to my wifi network often (which none of my other devices seem to do), plus the for-pay-only requirement for the useful features, I won't get another of these. I barely use this one any longer, since it's only useful as a sort of baby-cam that I connect to purposefully with my phone (and that's if it happens to be working with the network, which does NOT seem often).Having said that, if you either want to pay the monthly fee, or only wish to use it to connect to to look through occasionally (again, assuming the network connection is working), then it's a decent wifi camera. Would be better to get a PTZ camera for slightly more that has optical zoom for just manual takeover, though.",1.0 out of 5 stars,"Reviewed in the United States on May 15, 2021"
191,BreAnne,Very spotty motion capture,  When it works it’s perfect but I’ve found that most of the time when someone walks right in front of the camera it doesn’t record it. For example I bought this because I have in garage delivery and I wanted to see where the delivery person drops my packages. It has never once recorded my garage door opening and the person walking in and dropping the package! On the other hand if there’s the tiniest movement in the corner of the camera it will capture that. It makes zero sense and I I’ve even gone in and changed the “activity zone” to capture just my garage door and still the same result. It will capture a shadow moving in my inactive zone but doesn’t capture a human walking dead on in front of the camera.,3.0 out of 5 stars,"Reviewed in the United States on April 29, 2021"
192,ILikeReading,Sooo not amazon cloudcam,"  This is a very inferior product to the amazon cloudcam. I have always LOVED my cloudcams. This does not record as long or pick up as many movements. The software is equally flawed. The cloudcam app shows my feed on the main screen where as you have to flip through a few screens to get to your live feed with this. I bought this because i want more cloudcams and this was what amazon recommended. I dont understand why this is offered in its place. I also thought it might work with the cloudcam app but it does not, it has its own app that is not as user friendly. so now i have cameras on one app and on the other. I will probably buy another because i have this one and dont want to have to have 3 different apps at this point but I will have to put my less important feeds on the blink cameras since they are not as reliable. I use cameras to monitor my home and pets. ☹️",2.0 out of 5 stars,"Reviewed in the United States on December 20, 2020"
193,Extremely Surprised,Will not work with New Echo Show 8,"  Like many others have reported, I cannot use my new Blink minicam with the new Echo Show 8 that it came bundled with. I have made it through every step of setting up a Blink account, to linking the account to my Alexa app, to launching it on each of my Echo Shows. Echo launches Blink using voice commands, it recognizes the existence of my camera, says that it is enabled, and even tells me how many motion clips are stored. When I tell it to show my camera, it says ""OK,"" displays ""Waiting for Blink"" for several minutes, then goes back to the home screen. I have four Echo Show 8s (two at home and two at my office) and none of them can display the Blink camera. They have no problem displaying the video from my old Amazon Cloud Cam or from my Ring doorbell.I just wasted several hours chatting with Amazon customer support. They had me disable and then re-enable the Blink SmartHome skill on Alexa, which also required re-connecting it to my Blink account. No change. They then told me to try resetting all four of my Echo Shows to factory default. That is when I gave up trying. I wish that Amazon still sold their Cloud Cam because it works fine with the Echo Show.",1.0 out of 5 stars,"Reviewed in the United States on January 9, 2021"
194,Amazon Customer,This is a terrible baby monitor,"  The camera quality is decent, and the price is also pretty good, but this is honestly a terrible baby monitor. First of all, as others have mentioned, you can only view the video for about 30 seconds at a time. After about 30 seconds, it will ask if you want to continue, and if you don't hit yes, it will return to an old static shot. Secondly, and this is actually the bigger problem in my opinion, it clicks ENDLESSLY. Is there a way to make the clicking stop? The shutter clicks open, the red light turns on, the blue light turns on, the shutter clicks shut. It does this constantly. My 2 year old spends a lot of time looking up at the camera and pointing at the light, staring at the camera due to the clicking sound, etc. I'm pretty certain it keeps her from falling asleep because it clicks every time she moves, and every time I check on her.",4.0 out of 5 stars,"Reviewed in the United States on October 6, 2021"
195,mike in mass,Doesn't work consistently,"  Super easy to set up, but it doesn't capture motion at all at night and daytime motion is picked up inconsistently. If lights are on, it's sometimes works, but the night vision isn't good enough to capture movement. Even with sensitivity on highest setting, the camera doesn't capture motion at night unless you're right in front of the camera. If you're looking for daytime use, this is an okay camera, but if you're needing it for night time security, I suggest looking elsewhere. The only things that consistently trigger it are bugs flying directly in front of the camera, our cats walking nearby, or a light shadow on the wall from a neighbor's outside lights being turned on. People are never picked up at night, even if they walk directly in front of the camera. Blink was really great about sending us replacements, but the replacements do the exact same thing. Followed instructions about placement of cameras so I'm at a loss for how to get these things to function as they're supposed to.",1.0 out of 5 stars,"Reviewed in the United States on December 28, 2020"
196,Web Webster,Worthless after trial period.,"  Pros: Easy install, Good quality image during day time, decent during night time, good motion sensorCons: major flaw at some point Amazon changed their offering and d not offer at all any minimal storage for picture so after your trial period you can take the camera and through it to the garbage or accept put pay for storage.So prefer any other solution such as the Home Depot solution which offer some recording for actually less money.",1.0 out of 5 stars,"Reviewed in the United States on June 3, 2021"
197,C Biggs,"Careful - this may not be ""it""","  Not what I wanted but using it anyways due to price.Pros:-can swivel the camera in so many directions; unlike their Blink cameras which are fixed and fisheyed.-tiny, very portable-is a camera that hooks up to your phone app-multiple ways to plug in, cord is long.-easy set-upCons (way more than pros, trust me):-Nightmode means theres a giant light that comes on... How discreet is that? If you have it near a window, you can't see crap from the glare.-There is no way to continously view your feed - yup, you heard me. Even if you pull it up, it always times out 20-60 in. What the actual hell right? Read the next one for even more bad news...-After you get timed out, you have to re-load the camera, which takes at least 10 seconds but usually 20 to 30 seconds. 8 times out of 10 this actually results in a ""system is busy"" error that makes the process take up to 60 seconds. I don't know about you, but if anything serious was happening, both of these features are unacceptable.-It gets worse. You can only record the footage you see for those few seconds! That means you CANNOT record anything you can't see for yourself. You can also have it ""armed"" but this just results in constant warnings of movement for things like dust.-You can't have it sent to be recorded for any set length of time or day.Now, why do I even use this?I'm not using it for home defense.I use this currently to check in on my puppies: is there poop in the room yet? are they sleeping now? has one escaped? what was that loud noise? etc. It's great because I can lower the camera so it faces down or angle it sideways so I can see the floor.I would recommend this for: nurseries, pets, but absolutely no for home defense.",2.0 out of 5 stars,"Reviewed in the United States on January 8, 2021"
198,Amazon Customer,"DO NOT BUY, Totally Useless. Not worth a Dime","  I bought this during the prime day sale event as a combo with echo show 5. TBH I am completely disappointed both with the camera a well as the echo show. Regarding the blink camera, it is totally useless and a waste of money.Pros:Literally none but I will have to agree that it has better night vision compared to a few other popular cam brands.Cons:1.) NO CONTINUOUS MONITORING- You won't be able to watch the stream continuously without having to click the continue button every 30 seconds. (They say it's designed to save battery but hey that's my issue to keep it charged. I prefer keeping it plugged in port rather than to click the button every 30 minutes.) I found a trick though but it isn't effective. You can watch uninterrupted for around 10 minutes through echo show but not everyone will have one and if in case someone has one than video on it is always slacking by 5-7 seconds.2.)NO SD  CARD SUPPORT-Only option to save your videos to cloud by subscribing to their cloud storage (limited storage)  otherwise forget to record anything on this.3.)MONITORING ONLY WORKS FOR SINGLE DEVICE AT A TIME: Feed will load only on a single device at a time so let's say if you are watching your child through it, your partner will not be able to see him/her.4.)MOBILE APPLICATION IS FULL OF BUGS: Their phone app has some major bugs. If motion video is being recorded by the system, you will not see the live feed. The app keeps getting freeze regularly no matter how powerful your smartphone is because it's not a phone issue, it's a software issue.This thing has major technical flaws which I guess they left intentionally in order to rip off customers later through the subscription model. Most of these flaws can be resolved by simple software updates but I doubt they will roll it out anytime soon. Only buy this if you don't have any other job to do and want to keep taping ""CONTINUE' every 30 seconds or have too much money to spend on their useless camera and subscription. There are many other brands out there who provide such services without even charging subscription fees and also costs way less.",1.0 out of 5 stars,"Reviewed in the United States on October 29, 2020"
199,Aaron,Buyer Beware!,"  This camera was okay until it started extorting money from me to continue using what i didnt sign up for.Now I know why its called Blink. It goes on the blink and eventually quits after locking you out for not buying there recordings of your so called security.No thanks China, stick it! Mines in the trash pile.",3.0 out of 5 stars,"Reviewed in the United States on June 18, 2021"
200,CB,Great for rodent home invasions,"  I have had the Blink exterior cameras since the system was first introduced.  I use mainly for close perimeter home security.  I use external power since activity usage can be high, my choice.  Recently started to get high raccoon and some rat invasion around foundation,  A lot of damage and hard to figure out where they were getting in.  I purchased additional cameras recently and set them up under and around foundation perimeter.  Worked great, very sneaky raccoons 1 to 5 am .  Will probably set up permanently as house is in urban wildlife interface location  and neighbors love to feed all the critters.  I appreciate the versatility of the blink system and because I am a long time user the free online storage service.  The new Sync 2 module is great for off line video capture,  Great product.  I Highly recommend it.",5.0 out of 5 stars,"Reviewed in the United States on June 29, 2021"
201,JoYo,A COMPLETELY USELESS CAMERA,"  How Amazon put their name in such a useless camera? The camera in ""General"" will be ok but how in these modern days a camera cannot stay up for more than 30 seconds? Yes, you open the app and you can watch for 30 seconds, then the feed closes and you have to click to watch again. So if you are looking for this like a baby camera solution of to watch your elderly people Like I was trying look at something else. Looked for support online regarding that and there is no support, people being complaining about that for years but the company doesn't care. Kind of sad such a useless camera. The quality video is poor of course, can't expect more for a cheap camera but the live 30 seconds only feature is what kills me,  the good thing is that I just spent $5 for it as it came bundled with the Echo show which I like a lot, so I threw the camera in the trash can.",1.0 out of 5 stars,"Reviewed in the United States on December 1, 2020"
202,Finx,WARNING THEY NOW CHARGE FOR RECORDINGS,"  When I bought this months again there was no mention of a subscription plan, that's why I bought it.  Now, unless you only want a liveview, you have to pay $10 a month to record videos.  So if there's movement and it starts recording the only way you can view it is either through their plan or through the SD.  Basically the camera is useless unless you want a live view only, or if you're ok with viewing a video clip when you get home.  False advertising, they added the comment that you need a plan recently, just look at recent reviews and you will see they added this and people are surprised.",1.0 out of 5 stars,"Reviewed in the United States on June 17, 2021"
203,Brandon,Decent Camera,"                    The media could not be loaded.
                




   After having many packages stolen off our porch, I decided I needed to get some cameras. The blink cameras are pretty small and very simple to set up using the app. I did have trouble setting one up because the app wasn’t able to sync with it. I ended up having to reset it several times. FYI, the reset button is on the bottom of the camera and you’ll have to use a pin needle to reset it.The quality of the cameras are decent. If pointing to a window you’ll have to adjust the night vision because you’ll see the glare of your window and you won’t be able to see what’s outside. The picture quality is decent, it’s no HD, but it’s really good.I’m able to check in on the cameras from my phone, iPad and even Echo. You can name your cameras so you can ask Alexa to show you a particular camera. You do have to pay for storage videos once your free month trial is over with. I don’t think $10 for the subscription is too bad.Overall, for the price & if you’re on a budget, I’d recommended these cameras.",4.0 out of 5 stars,"Reviewed in the United States on September 28, 2021"
204,Merci L,DON'T BUY!!!!!!!!!!,"  The camera work great as a monitor. Terrible echo when speaking through it. Does not have a memory card option for storage! You have to pay for cloud storage. I was so excited by the picture quality I didn't pay attention to everything these don't have! Long story short, I purchased 2 blink mini. BIG MISTAKE!! I purchased 2 Wyze V3 at the same time. WYZE, HANDS DOWN, blows these away. Better everything with memory card. I went back and purchased the outdoor card with base, and pre-ordered the door camera. I'm throwing the 2 blink mini in the trash. Expensive paper weights.",1.0 out of 5 stars,"Reviewed in the United States on December 7, 2020"
205,B Jones,Update: subscription SCAM,"  Update.  Have had 2 blink camera for 1 year. Now all of a sudden I'm required to pay a monthly subscription to get recorded motion.  I don't want/need cloud storage but I've lost the ability to have recorded clips.  What a scam to sell the device and change the rules after a year.  Not happy!!I now have my cameras installed in the care facility where we moved my mom.  I'm no longer able to monitor her without paying for a subscription.-----------------Got this along with an echo show when we brought my non ambulatory mom home from a care facility during covid.  We wanted the ability to check on her at night to make sure she wasn't trying to get out of bed into her wheelchair on her own.I've never had another camera to compare, but I've been very happy with this one. The picture is good even on night vision.  The motion sensor sensitivity can be set so we don't get a lot of false alarms.  It can also be disabled.  It is serving it's purpose!!",1.0 out of 5 stars,"Reviewed in the United States on August 21, 2020"
206,Topher Ray,"Buy the more expensive cameras, they work a lot better","  I have a small cabin up in the mountains and have owned blink cameras to monitor that cabin when I'm away from it since shortly after they came out.Those original, battery-operated cameras are a great choice for areas that see little traffic and movement, because they run off long-life batteries and are super easy to install.  They used to include free cloud storage of your clips as well.  For monitoring a second home or your primary residence when away, they are great.  Critically, they use a motion sensor to detect movement and then kick on the camera, much like a motion sensing floodlight.These new, mini cameras are very different, plugged into power all the time, and they connect directly to wifi, bypassing the low-power, wireless control system the battery cameras needed .  But they don't have any kind of motion sensor.  Instead they use algorithms to detect motion within the video image.  That is the root of the problem.Frankly, the algorithms suck.  Do you have leaves on your trees?  Do cars drive NEAR your area of intended detection at night?  If so you will get tons of false positives.I get false positives when the wind blows and so the patterns of light filtering through the trees changes.  I get false positives when a car drives down the street in front of my house at night because the headlights reflect off things and the camera interprets that as motion.Nobody wants a camera system that sends you 100 motion alerts a day, with 99 of them not detecting anything, and #100 being the mailman.These mini cameras are a poor substitute for the more expensive Blink cameras which I've had very good experiences with.  You can put these cheaper cameras somewhere where (1) you are not trying to detect motion and just want to be able to look at something, like maybe your basement sump or (2) interior areas with few windows.But forget about sticking these in your window and observing outside with them, they cannot handle any kind of environment with dynamic, natural light.  Also forget about places inside your house with a lot of windows, unless you have no trees, no clouds, no wind etc. because mottled sunlight filtering through the windows will routinely set them off.  You can maybe get away with a room with the blinds drawn but that's about it.So there is a viable use case for these, but it is a lot more narrow than most people expect.The camera image itself is fine, and setting them up is easy assuming you have a nearby place to plug them in.  They also perform very well in low light, with a good infrared system that lights up a pretty wide area.  Again, that system will only work indoors so you cannot point these out the window and have good results after dark.Would I buy these again?  Probably not.  They were cheap and I can find some places to use them, but they are a bit more limited in function than I had expected them to be.",2.0 out of 5 stars,"Reviewed in the United States on October 13, 2020"
207,NormaJean,Dont buy,"  So I bought this product to look in on our rabbits during the day. When we go into the blink app on different devices it constantly kicks you out so this is an app issue not a phone issue. So not only that but it does not actually record very much stuff. As you can see with the picture I included It had one video from Friday, no videos Saturday,Three videos on Sunday, then to on Monday then literally no recordings whatsoever for a full week. So if you’re trying to use this for any security purposes or actually need recordings don’t buy. I’m going to return and purchase another indoor ring product. I have currently had ring products for two years and had no issues. Also… There’s no real security with this device and people can easily hack into it and look into your home.",1.0 out of 5 stars,"Reviewed in the United States on January 1, 2022"
208,Sharon S.,Freezes too much,"  Not impressed with the camera.  Set up wasn't as easy as some said. I had to call for help. I bought this so I can check in on my elderly mother when I work nights.  It freezes while we talk.  When I try to get back in, it won't let me. Twice I hit the wrong button to use my finger to sign on.  It wants me to enter my email and password.  I have tried but it tells me it's incorrect.  The first time I had to uninstall the app and reinstall.  Had to start all over.  Tonight was the second time.  I have ordered a new camera (different company).  I have passed the return date so will be looking to sell this.  The night vision is bad and I can always make out objects and my mom.  Do yourself a favor.  Keep looking for a better camera.  I don't like to leave negative reviews bit this can't be helped.",2.0 out of 5 stars,"Reviewed in the United States on May 7, 2021"
209,Ed,"VERY VERY BASIC. When it does record, it's a good clear picture, on your phone..","  I bought 3. The one I use pointed at the entryway works very well. But they do NOT work for anything past 15'. I have hummingbirds like you can't believe, and the camera is 3' away from the feeder. Even with 6 birds fighting, it will not trigger a clip. I have MOOSE in my back yard, along with Deer, right up against the window, every single day, but the camera will not pick up their activity, they move too slow, something as massive as a full blown bull moose eating willows by tearing into them, will not trigger the camera. 25 feet away max. But it will record shadows all day long, $3 a month to record is fair for the cloud. If it were any more than that I would give it 1 star and tell everyone to stay away. There's no data card slot. And it DOESN'T work with the fire stick on my TV. It tries. Alexa says to be patient, but all it does is spin and spin. My thoughts were to have live video of the hummingbirds in full HD on my TV as a background. None of it worked after messing with it all day trying everything, after awhile I just sent them all back.  This is good ONLY if you want to record inside a 12 x 12' room, the fact that it doesn't have a data card option is horrible,  seeing on the news how many people are being hacked these days, I would buy a camera that holds clips on a card on not their cloud. I don't want to worry people are watching me in my own bedroom and I feel like I have no control without the data card option. They're worthless for watching animals/birds. I tried everything to get them to work. Also a REALLY big no for me is that they have no options for setting the camera at a permanent zoomed setting. You can zoom a recorded clip, but you can't set the camera up as permanently zoomed in on anything..Still can't believe it will catch a moth flying by but not hummingbirds feeding 2,3,4,5,6 feet away. I tried 2 cameras and every thing I could think of.It would be good for a baby room, the mic is good. If I had a child. I would use this product. But I'm not going to record myself in my bed and only send all of it to their cloud. I'm not modest. But they're weirdos out in the world that could use it without my control. Night vision is so so. Unfortunately I can sit in my bed and see bats drinking out of the feeders but the night vision will not pick them up.Never did get to see anything on the TV. Can't tell you how good/bad the picture was. Just buffering, constantly buffering. They're better cameras out there. For cheaper. Disappointed.",2.0 out of 5 stars,"Reviewed in the United States on July 19, 2021"
210,Ed,Freezes and is not helping if actually trying to catch something going on.,"  UPDATE: It’s now freezing in the middle of me trying to catch the motion going on it’s ridiculous at this point. In the middle of me trying to see what was going on and what was all the noise, this thing just started freezing up causing me to miss what ever happened. So I exited the app and brought it back up and then it relayed this message as you see in the photo. That was really annoying because I was literally in the middle of trying to catch what that noise was and even my dog heard it and ran but I was too late to see what it was she was chasing and this thing didn’t catch anything on camera either because it was too busy freezing 🙄it’s ridiculous. This is literally what I brought the camera for. This thing has been annoying and it’s been defeating the purpose. Basically what this thing does is, it allows you to play live view for only 5mins at a time with an interpretation every 40 seconds asking you if you’d like to continue. If you don’t hurry up and click continue your live view will automatically end before the five mins is up and this ISNT HELPFUL AT ALL!! I feel like the time should have been longer. And the freezing doesn’t help how are we actually suppose to catch anything? I just don’t understand. It’s like you don’t know what can happen and when it can happen so I feel like the live should have been aloud to play all day or at least enough hours for you to actually catch anything unexpected because I’m literally still not catching anything and this camera is far from helpful. It doesn’t record anything either so I’m not able to know what’s going on unless I’m going back and forth to the app. This was originally brought for my basement being that I can’t always see everything there depending on where I am in the moment. My dog also goes in there a lot and I like to check on her as well. It’s really annoying trying to go back and forth every min to see what’s going on I’m literally still missing everything this way and can’t see what’s actually happening because it’s too many interruptions. I wish the live was able to sit on my device for just a longer period of time, doesn’t even have to be all day could at least be a hour or two. And the fact that it doesn’t record? I’d appreciate it if they’d at least allow this thing to record any motion or something. These are the reasons I brought the device and now I feel it’s not helping. The only good thing about it is that the view is good.ORIGINAL: I just set up my camera today and so far I’m able to view live views for a few mins at a time, but it isn’t letting me talk, I’m trying to click the talk button it says hold to talk, but when I hold it or click the button it isn’t doing anything. I been waiting for it to detect any motions as well being that my dog is all near the camera, but it didn’t detect anything. I’m giving this item a 3 star for now , and will change this review IF Amazon solve these issues for me. So far the only thing that I been able to do is view live views for a few mins at a time, every other future it claims to have I didn’t see yet.",1.0 out of 5 stars,"Reviewed in the United States on December 1, 2021"
211,david pymm,Doesn't pick up motion all the time,"  Returning these because Ive walked in front of the camera several times several days and it does not detect motion. And yes, it is “armed”. It will pick up motion sometimes, then wont.Also, a little annoyed that the return window closes before the free trial ends. I didn't get to use it without the free trial but it says it will only work for Live views and Motion alerts if you don't sign up. I guess this means it wont record the motion? Not sure.Cannot use as a baby monitor - it will pause often and ask if you're still watching.I couldn't figure out how to get rid of the red notification bubble other than deleting all the saved motion videos or watching them.The picture quality is good. But definitely wouldn't rely on the motion detection.",2.0 out of 5 stars,"Reviewed in the United States on February 11, 2022"
212,Andre Hopkins,Works well inside.  But does not sense motion through windows.  Faster than other Blink models.,"  Initially I had it set up to look outside through a window.  When it worked, it worked pretty well.  But it missed at least half of the real events I want to capture, like cars coming in and out of my driveway, and people walking.  And then it captured shadows from clouds moving overhead, which I didn't want.  Sometimes it detected nothing for many hours at a time, and other times it was overly sensitive, picking up shadows, leaves moving, etc.  Additionally, the Android version of the app crashed all of the time.  The iOS version was better.My initial review was 2 stars:  Intermittent motion detection makes this nearly useless for security.To their credit, Blink's customer service reached out to me proactively after seeing this review and worked with me to resolve issues.  They explained that it would not be reliable through windows, and told me that weak WiFi signals were the cause of the app crashing.  I have subsequently moved the camera to look inside the house only, and it works fine.  And the android app does seem to behave better now that the WiFi link is stronger.  I guess it was crashing when the app couldn't connect to the camera.  Customer service also explained that deleting videos on the android version is totally different than on the iOS version.  You have to hold your finger on the video for a couple of seconds to select it, then you get the option to select all, or select others, for deletion.And best of all, customer service provided me a free new indoor blink unit, with their All-new Blink Indoor unit with the new Blink Sync module 2.  This unit runs on batteries, and talks to the sync unit which then talks to your WiFi.  I mounted it outside, under an overhang, and it works fine for picking up motion.  Hope it survives the elements.  I ended up then purchasing an All-new Blink outdoor unit, which works great at capturing outdoor motion.  As far as I can tell, the only difference between the indoor and outdoor units is the temperature range, but perhaps the outdoor unit has better moisture resistance?  We'll see.Only downside to the wireless, battery powered units that rely on the sync modules is that they are slower than the wired/WiFi Mini, since their wireless link is designed to be lower power than WiFi to conserve battery life.Bottom line:  These cameras all are fine at detecting motion, as long as there is no glass in between.  if you want to detect outdoor motion, buy the outdoor unit and mount it outside.  If you are only detecting indoor motion and can plug in the unit, this Blink mini is a great deal, is smaller and faster than the more expensive, battery-powered units.",4.0 out of 5 stars,"Reviewed in the United States on September 18, 2020"
